function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
COG1886	1109.2	354.54	651.0	433.5	306.2	217.29	2147.96	828.6999999999998	625.13	4753.6100000000015	853.8299999999998	610.8	399.4	740.8	149.0	379.97	521.4	2775.89	1210.29	371.0	1356.6	522.09	154.8	375.0	Flagellar motor switch/type III secretory pathway protein FliN
COG1887	4671.33	5545.65	10994.0	6203.0	13738.5	9099.0	11369.95	6246.34	9446.0	4378.0	12089.0	17842.1	9430.25	10557.34	8724.5	7937.25	13656.84	8951.75	8837.5	8377.0	9042.25	10746.5	11330.0	11589.25	CDP-glycerol glycerophosphotransferase, TagB/SpsB family
COG1888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.5	0.0	0.0	Uncharacterized protein
COG1889	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	Fibrillarin-like rRNA methylase
COG1890	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	Ribosomal protein S3AE
COG1891	236.0	3.0	0.0	0.0	0.0	8.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Uncharacterized protein, UPF0264 family
COG1892	82.0	0.0	10.0	50.0	81.0	207.0	94.0	10.0	0.0	0.0	74.0	5.0	246.0	120.0	6.0	10.0	171.0	3.0	124.0	8.0	79.0	232.0	26.0	140.5	Phosphoenolpyruvate carboxylase
COG1893	34051.3	19859.13	25884.19	26323.58	31184.189999999995	32038.25	23252.69	36492.7	20740.77	14786.24	33303.87	28932.41	25875.180000000004	25910.620000000006	19119.93	23515.75	29197.730000000003	27604.69	23944.520000000004	27977.75	24969.4	25238.060000000005	26143.41	21509.42	Ketopantoate reductase
COG1894	30983.22	11495.82	29117.29	21558.53	17459.22	22415.96	27122.090000000004	13248.45	30197.1	15122.57	37143.21	31420.71	22379.76	20059.960000000006	20461.77	22766.51	27470.99	18335.74	22952.120000000006	20389.0	18346.82	29764.770000000004	17284.269999999997	29737.99	NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)
COG1895	4830.8	8315.3	3023.2	4214.0	6832.15	15026.5	5371.7	3925.7	8367.8	2612.0	12387.3	8517.4	3287.4	10194.25	3057.6	2793.3	9077.9	6461.4	12065.35	12004.0	8471.6	6220.5	4424.4000000000015	7026.5	Uncharacterized protein, contains HEPN domain, UPF0332 family
COG1896	25013.32	6828.969999999998	27907.92	10710.43	18537.02	12105.96	18696.96	7285.39	29021.83	8478.61	20959.93	20681.44	22008.9	13389.64	17162.08	17220.04	18447.27	15058.14	11310.03	13984.59	17577.35	24644.42	15850.53	21214.91	5'-deoxynucleotidase YfbR and related HD superfamily hydrolases
COG1897	34965.53	24490.89	32781.95	36091.2	40102.55	41512.21	31384.14000000001	41198.47	36479.03	10361.36	38161.68	39061.04	36457.85000000001	33323.14	27317.95	29052.689999999995	33902.869999999995	35301.490000000005	28752.04	34182.869999999995	37093.35	33925.020000000004	37401.2	31435.88	Homoserine trans-succinylase
COG1898	39549.93	38976.56	36939.04	43327.44	41642.7	38444.1	35105.5	39513.12	48798.12	8867.82	52396.06000000001	38993.31	33644.81	41444.960000000014	30670.29	30426.42	36497.33	34228.94	29588.25	43827.37	42811.23999999998	44145.17	37898.57	31130.370000000006	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme
COG1899	1258.0	83.0	49.0	16.0	23.0	0.0	832.0	68.0	2189.0	0.0	195.0	36.0	209.0	497.0	298.0	267.0	621.0	991.0	186.0	384.0	54.0	401.5	3.0	17.0	Deoxyhypusine synthase
COG1900	1691.0	274.4	161.67000000000004	458.33	250.0	0.0	712.53	862.0	357.33	44.33	473.0	310.6	339.33	567.66	553.3399999999998	484.33	671.0	1297.0	188.0	562.0	170.67000000000004	552.0	82.67	340.33	Uncharacterized conserved protein, DUF39 family
COG1901	0.0	0.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	tRNA pseudouridine-54 N-methylase
COG1902	48532.27	25158.21	43846.77	42759.05	47566.37	49428.22	40520.38000000001	39513.42	52515.0	26305.020000000004	45151.03	50129.68000000001	44516.08	39755.42	33231.43	37429.65999999999	43842.22	35766.210000000014	37604.2	42689.0	41633.5	43266.4	45872.35	37807.34	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family
COG1903	11979.77	9286.91	15008.49	12785.01	14716.37	22872.0	14504.71	12616.68	19348.26	5870.83	22497.38	21139.07	15199.33	13983.73	11700.34	10147.75	15830.83	12119.25	14568.29	15735.92	15936.27	16352.75	12461.13	20105.340000000004	Cobalamin biosynthesis protein CbiD
COG1904	13599.88	20899.72	14499.45	21365.75	27435.7	33536.69	18489.98	31195.070000000003	26248.3	9146.11	26892.06	24047.17	17681.35	24622.47	14762.7	15745.89	19033.300000000007	19264.04	20260.64	25958.2	21658.85	18708.19	21996.5	14887.13	Glucuronate isomerase
COG1905	31484.82	11868.62	28685.29	22016.33	17877.92	22574.96	27104.090000000004	13196.05	31269.7	15330.07	37677.68	31855.44	22699.76	20994.960000000006	20945.27	23155.54	27961.76	18760.74	22919.72	20325.5	18394.82	29860.770000000004	17293.97	29804.66	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E)
COG1906	210.0	1724.0	364.0	2892.0	315.0	78.0	106.0	1322.0	583.0	199.0	650.0	973.0	993.0	1533.0	1082.0	1271.0	88.0	630.0	7.0	695.0	2093.0	803.0	3819.0	59.0	Uncharacterized protein
COG1907	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Predicted archaeal sugar kinase
COG1908	1232.0	2236.67	839.0	1602.0	652.0	602.0	2300.83	1303.0	1266.33	43.0	1600.0	1514.5	637.0	1552.0	400.5	831.0	452.0	1656.0	152.5	370.0	1250.5	1983.5	801.0	397.5	Coenzyme F420-reducing hydrogenase, delta subunit
COG1909	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	Uncharacterized protein, UPF0218 family
COG1910	358.25	1912.0	412.25	928.75	596.75	934.5	745.0	973.0	324.0	48.0	447.58	777.17	809.5	763.65	1213.5	1520.92	241.83	696.75	186.25	581.75	2281.5	437.0	822.0	773.3299999999998	Periplasmic molybdate-binding protein/domain
COG1911	248.0	0.0	0.0	0.0	7.0	0.0	815.0	0.0	1246.0	0.0	43.0	24.0	3.0	231.0	75.0	68.0	307.0	41.0	121.0	37.0	30.0	443.5	0.0	1748.0	Ribosomal protein L30E
COG1912	318.0	176.9	45.25	92.0	104.05	335.85	393.05	13.25	2324.0	187.0	124.25	32.0	301.0	152.5	121.5	66.75	135.0	368.2	181.25	20.0	103.75	536.0	870.8199999999998	196.25	S-adenosylmethionine hydrolase (SAM-hydroxide adenosyltransferase)
COG1913	0.0	104.0	7.25	113.0	136.5	0.0	30.75	123.0	0.0	0.0	87.25	0.0	9.0	174.25	11.5	25.25	6.0	7.5	12.5	59.0	19.5	0.0	0.0	0.0	Predicted Zn-dependent protease
COG1914	10964.4	13787.13	6962.52	25590.63	24128.3	31502.48	11960.69	32881.390000000014	15223.03	8273.24	14475.35	19984.81	12998.929999999997	21266.24	9929.94	12216.27	18717.83	20595.69	20260.54	22295.09	20339.07	13589.77	21263.62	11376.76	Mn2+ and Fe2+ transporters of the NRAMP family
COG1915	2029.0	540.4	1612.0	5415.0	2744.5	1281.0	1434.7	589.0	4325.0	416.5	4520.5	4841.6	4729.0	1385.0	3391.0	1426.0	1694.0	1091.5	409.0	2826.0	1837.5	2775.5	3617.5	3932.0	Uncharacterized conserved protein, contains Saccharopine dehydrogenase N-terminal (SDHN) domain
COG1916	241.0	0.4	0.0	0.0	0.0	0.0	127.2	0.0	0.0	0.0	1.0	4.6	0.0	6.0	24.0	26.0	15.0	36.0	123.0	0.0	0.0	26.5	0.0	3.0	Pheromone shutdown protein TraB, contains GTxH motif (function unknown)
COG1917	23119.07	17394.9	22373.24	40517.860000000015	20479.59	18755.26	17750.789999999994	26072.980000000003	20587.43	10443.57	41800.7	30653.37	29326.460000000006	29995.050000000007	22514.14	23670.67	21323.070000000003	24561.69	23984.22	23421.370000000006	29698.97	20961.370000000006	37581.13	27399.710000000006	Cupin domain protein related to quercetin dioxygenase
COG1918	96945.39	24451.07	84679.98999999999	53358.4	54626.39	48440.48	62881.32000000001	31059.22	80328.93	26399.07	67147.64	71973.42000000001	76670.61	46130.67000000001	61336.66	64392.44	72051.12000000001	44800.78999999999	41103.8	39669.0	56877.05	70094.85	58066.95	72949.92	Fe2+ transport system protein FeoA
COG1920	242.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	2-phospho-L-lactate guanylyltransferase, coenzyme F420 biosynthesis enzyme, CobY/MobA/RfbA family
COG1921	2664.52	711.87	589.25	1095.25	1395.85	2497.58	2209.09	1288.1	480.73	4343.12	1326.64	1412.07	886.2	1103.65	1055.33	1738.16	1328.36	2625.13	2015.87	367.75	1651.8	815.48	1086.4	1473.08	Seryl-tRNA(Sec) selenium transferase
COG1922	17602.22	14338.97	13617.99	20771.48	30374.34	29540.96	16668.460000000006	21494.960000000006	11600.27	12877.49	18201.9	22001.27	21949.03	20260.620000000006	14359.75	16061.39	20992.800000000007	23125.59	19168.22	20103.92	19878.4	13512.77	20355.23	16043.18	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family
COG1923	20663.35	3550.2	13898.75	7859.25	2308.35	5775.96	11236.53	6581.5999999999985	5114.4	3605.91	5038.049999999998	8576.57	10227.2	7564.219999999998	8217.0	11413.02	10057.03	7049.84	5682.54	3574.42	7235.3	14390.19	6846.9	12175.75	sRNA-binding regulator protein Hfq
COG1924	11692.87	5543.83	14227.37	12467.78	11330.37	3979.67	14396.95	6646.93	9595.2	1315.25	12450.42	14933.17	16088.65	11156.91	10341.1	10181.15	10193.47	6832.65	6724.25	10013.09	8873.0	15874.25	12840.43	13293.08	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)
COG1925	42663.74000000001	23235.980000000003	78536.42	39195.88000000001	65445.47	49247.52	46214.12000000001	31514.32	84096.8	26086.85	73748.41	67188.63	66830.18	43124.19	53910.25	47205.8	55425.84	39323.430000000015	30271.76	46373.92	59666.65	57318.61	60193.8	61526.56	Phosphotransferase system, HPr and related phosphotransfer proteins
COG1926	0.0	2.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	14.33	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	Predicted phosphoribosyltransferase
COG1927	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	F420-dependent methylenetetrahydromethanopterin dehydrogenase
COG1929	28697.05	24473.489999999994	27143.870000000006	25926.28	32861.2	35966.180000000015	27428.390000000007	36729.570000000014	28084.76	12179.6	28535.890000000007	28959.27	28281.63	27288.28000000001	21663.29	24638.04	28715.730000000003	27669.53	25174.58	31347.95	34570.82	27139.21	32264.169999999995	20764.710000000006	Glycerate kinase
COG1930	15564.85	1467.39	6764.75	936.55	4502.95	2894.0	7617.4	740.6	1576.6	2513.0	2766.38	6371.27	5826.0	3214.65	3742.0	6602.12	5561.43	2069.75	3995.39	915.75	1483.5	6146.0	1559.03	4909.58	ABC-type cobalt transport system, periplasmic component
COG1931	0.0	0.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	1.0	1.0	0.0	0.0	10.0	3.5	0.0	0.0	Predicted RNA binding protein with dsRBD fold, UPF0201 family
COG1932	38059.95	26518.3	35030.29	35807.61	39435.22	41199.46	32710.390000000007	41673.8	40117.03	9884.69	39381.93	39801.04	37359.93	35282.22	29141.539999999994	32388.02	36378.37	34831.240000000005	29690.29	37136.04	39568.02	37705.69	37356.7	32719.29	Phosphoserine aminotransferase
COG1933	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	Archaeal DNA polymerase II, large subunit
COG1934	1183.6	2157.62	1335.67	3458.83	619.6	33.29	1501.36	6613.0999999999985	1167.73	2913.24	1139.63	1507.4	1279.5300000000002	1766.06	1607.67	2016.1	682.2	2787.09	735.29	1250.0	3289.9700000000007	1385.69	3951.07	657.5799999999998	Lipopolysaccharide export system protein LptA
COG1936	376.0	77.0	74.0	287.0	117.0	259.0	418.0	183.0	312.0	92.0	330.0	219.0	68.0	326.0	105.0	249.0	212.0	197.0	215.0	147.0	190.0	71.5	107.0	155.0	Broad-specificity NMP kinase
COG1937	30378.14	9454.79	32392.17	24155.71	29555.99	20549.370000000006	26409.270000000004	18893.63	28228.57	20705.86	28395.9	33645.34	31497.480000000003	18339.02	24229.58	23925.87	25534.49	20532.22	17344.760000000002	18439.25	23194.1	26025.67	27493.08	29481.99	DNA-binding transcriptional regulator, FrmR family
COG1938	196.0	3.0	0.0	0.5	27.5	13.75	289.3300000000001	0.0	0.0	0.0	0.0	5.0	2.0	225.0	3.0	0.0	2.67	1.0	0.0	5.0	10.0	3.5	4.0	0.0	Predicted ATP-dependent carboligase, ATP-grasp superfamily
COG1939	25745.27	7315.6799999999985	27296.17	13728.38	18589.67	16093.52	18240.25	10876.18	21756.6	3839.5	21019.800000000007	22133.84	23517.5	13042.16	18696.5	18032.37	20179.6	15865.45	10202.85	13215.59	17188.75	22406.83	17251.68	23586.91	23S rRNA maturation mini-RNase III
COG1940	109236.98	70167.17000000001	109269.22	106009.17	113568.96	128019.92	117409.78	110645.28	142806.9	72206.68000000001	155295.59	147503.03000000006	120460.93	121106.61000000002	90837.62	93455.92	138115.16	108040.69999999998	114531.87	129693.45	114277.86	129304.12	109512.06	123553.07	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain
COG1941	561.5	6.0	32.0	5.5	0.0	89.0	603.5	2.5	13.5	62.5	139.0	33.5	10.5	258.0	73.5	68.0	116.5	91.5	269.5	6.0	47.0	65.0	6.0	9.5	Coenzyme F420-reducing hydrogenase, gamma subunit
COG1942	13670.85	547.2299999999998	6428.75	4547.0	1412.15	3759.14	5427.180000000001	857.02	2241.4	3776.91	1576.38	3136.9	3517.7	796.0699999999998	3376.83	4849.52	3897.7	5570.79	2097.04	638.0	2333.65	4208.02	2147.15	2644.75	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family
COG1943	14343.07	8739.11	19324.29	12766.03	15084.320000000003	19105.86	18588.83	15583.8	28347.0	14339.56	27474.14	26159.410000000003	11668.96	14671.69	14885.44	15630.56	14379.69	20565.0	13115.08	13179.33	14791.27	15943.92	15073.38	13579.57	REP element-mobilizing transposase RayT
COG1944	1410.9299999999996	587.96	109.25	593.0	451.1	41.29	1552.44	1265.1	216.73	2911.91	600.88	551.4	179.2	1365.65	343.83	402.02	227.2	2397.59	514.79	64.0	1811.8	805.1899999999998	124.4	556.25	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
COG1945	2080.25	1757.67	1569.0	3191.0	259.0	616.0	1404.13	523.0	2100.0	43.0	1797.0	2141.0	468.0	2604.0	1488.0	1086.6	855.0	1128.0	2143.0	1881.0	791.6	56.5	1433.6	2170.0	Pyruvoyl-dependent arginine decarboxylase (PvlArgDC)
COG1946	459.6	150.12	409.75	193.33	461.1	64.03999999999999	1060.11	33.1	16.9	2957.41	260.63	610.4	574.95	17.4	446.75	92.77	143.87	1426.59	1096.54	29.0	624.3	319.36	370.15	345.25	Acyl-CoA thioesterase
COG1947	40262.12	26906.47	37293.710000000014	37407.69	40914.64	42327.71	34733.10000000001	42904.710000000014	40803.53	17094.020000000004	40076.93	41356.04	37763.76	36566.63000000001	31310.119999999995	35030.840000000004	38895.2	36193.49000000001	33724.62	37625.87	40961.27	38500.19	38054.28	33996.29	4-diphosphocytidyl-2C-methyl-D-erythritol kinase
COG1949	896.6	1888.62	1114.5	3011.83	1087.1	69.03999999999999	1475.86	1382.1	690.4	3045.91	905.63	1627.4	2120.7	1452.4	1717.5	1409.77	545.87	2149.09	1810.79	1102.0	3365.3	1165.36	4242.9	418.25	Oligoribonuclease (3'-5' exoribonuclease)
COG1950	1858.0	130.9	1878.25	182.75	786.75	1142.0	898.5300000000002	195.5	2206.0	242.5	590.5799999999998	423.27	1133.5	334.25	1268.0	589.6700000000002	1208.0	2897.5	1724.75	562.75	1403.25	124.0	1368.83	757.5799999999998	Uncharacterized membrane protein YvlD, DUF360 family
COG1951	37897.83	27396.57	34331.79	41839.03	41729.47	43694.15	36759.05	44474.85	39438.23	24319.33	36096.960000000014	38657.74000000001	35945.61	38847.16	31089.869999999995	33273.009999999995	36300.460000000014	35337.48	32068.740000000005	39254.2	43329.77	36470.01	41303.77	31899.710000000006	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain
COG1952	252.6	1810.62	2179.0	2942.0	367.6	33.29	1349.03	1708.1	1040.4	2868.91	842.63	2055.4	1047.2	2210.4	1313.0	2002.77	306.2	1709.09	721.29	1052.0	3170.3	1162.69	3936.4	320.25	Preprotein translocase subunit SecB
COG1953	430.6	484.29	687.0	3196.0	1213.6	1846.5	1424.6	1339.6	48.4	1901.2	468.7	956.4	1576.7	684.8	583.5	957.2	333.7	3890.3	857.0	867.0	1690.3	174.4	4162.23	366.75	Cytosine/uracil/thiamine/allantoin permease
COG1954	2276.45	1676.3	2667.75	8022.55	3763.05	3930.0	2226.6	1795.2	4179.5	2133.7	4440.58	4979.97	4822.2	1988.45	3630.0	2354.82	1885.46	2635.05	1259.64	3782.75	4162.3	3180.4	7908.1	4890.08	Glycerol-3-phosphate responsive antiterminator (mRNA-binding)
COG1956	9265.1	18046.19	6400.869999999999	18494.73	21027.1	26600.54	10254.61	28923.870000000006	16731.43	6173.44	16881.13	16374.2	11622.929999999997	19257.730000000003	9085.54	11089.9	15274.1	17523.49	17776.440000000002	20271.7	19380.02	11860.77	17463.589999999997	8476.63	GAF domain-containing protein, putative methionine-R-sulfoxide reductase
COG1957	5273.15	4672.280000000002	10656.5	8934.3	7171.75	7965.29	8336.44	3996.65	22935.3	9063.81	6508.66	7796.37	7967.6	9167.45	6024.5	4764.290000000001	5360.87	13788.94	6203.719999999998	6016.0	7694.25	8248.74	11748.99	6026.08	Inosine-uridine nucleoside N-ribohydrolase
COG1958	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	15.0	36.0	121.0	0.0	0.0	27.5	0.0	3.0	Small nuclear ribonucleoprotein (snRNP) homolog
COG1959	93653.12	27866.32	82398.92	52021.33	53702.42	46537.19	66393.96000000004	37637.79	64373.96	28221.07	85633.20000000001	77716.23000000001	73928.23000000001	42687.85000000001	61561.99	66263.04999999999	63218.22	51965.46	37349.95	41439.51	57081.85	68666.29000000001	59596.45	71845.65	DNA-binding transcriptional regulator, IscR family
COG1960	48614.32000000001	25351.07	42532.71	33281.47	30606.02	40079.73	38168.27	36329.66	42229.460000000014	14267.33	36712.65	34925.71	34252.61	35290.64	27004.960000000006	32220.81	42769.69	38465.98	32887.06	35053.369999999995	40118.84	37300.85000000001	33945.889999999985	33367.28	Acyl-CoA dehydrogenase related to the alkylation response protein AidB
COG1961	166565.63000000006	101965.04	196163.51	166350.99	218314.87	185692.77	161797.73	128687.38	196655.26	42650.10000000001	195361.12	232783.0	218324.36	172565.89	150356.24	155787.53999999998	190953.73	137979.26	137136.55	176550.87	189289.54	206837.9	180785.97	200022.59000000003	Site-specific DNA recombinase related to the DNA invertase Pin
COG1962	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Tetrahydromethanopterin S-methyltransferase, subunit H
COG1963	9499.25	3625.33	6836.25	8206.75	5294.75	4109.17	8767.0	6431.17	7700.0	2038.5	7054.25	10638.84	9215.5	5145.09	8186.5	7016.42	7956.5	5132.75	5385.75	4714.42	5319.5	10584.0	6655.0	13795.33	Acid phosphatase family membrane protein YuiD
COG1964	318.0	286.67	357.0	880.0	443.5	603.0	1142.33	524.0	334.0	28.0	326.0	720.0	279.0	770.0	194.0	373.0	173.0	678.0	157.0	379.0	662.0	196.5	798.5	181.0	Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily
COG1965	149.6	1794.62	903.0	2942.0	367.6	33.29	1164.03	1355.1	947.4	2868.91	842.63	1195.4	1013.2	1424.4	1272.0	1263.77	306.2	1547.09	721.29	1052.0	3170.3	1162.69	3856.4	309.25	Iron-binding protein CyaY, frataxin homolog
COG1966	35797.069999999985	28285.1	29149.96	42750.16	37613.64	44704.73	31618.51000000001	46396.58	27330.03	19155.43	38734.36	37371.9	34781.710000000014	34040.930000000015	27944.869999999995	33854.539999999986	35496.34	33204.880000000005	29644.76	37029.2	41355.57	34499.210000000014	39672.4	32789.710000000014	Carbon starvation protein CstA
COG1967	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Uncharacterized membrane protein
COG1968	53737.12	27867.39	42910.46	37565.69	43866.64	44123.46	39945.10000000001	43547.13000000001	42201.53	18748.020000000004	41219.51	43947.710000000014	41196.01	39002.45	33594.119999999995	39160.76	43078.7	37964.99000000001	34850.62	38606.37	42644.02	41156.02	40674.87	35323.869999999995	Undecaprenyl pyrophosphate phosphatase UppP
COG1969	1583.35	3729.0	2114.92	8354.75	1603.52	921.0	6288.56	6722.0999999999985	2296.9	9334.28	2960.2	3605.9	1797.28	5016.73	3147.66	4104.97	2335.2	3351.05	6377.58	3870.58	3686.9	1527.98	5655.0	2616.75	Ni,Fe-hydrogenase I cytochrome b subunit
COG1970	37975.27	25729.15	33724.210000000014	35369.64	38619.94	37802.71	32180.470000000005	40261.78000000001	38869.60000000001	16954.520000000004	34701.380000000005	37170.24000000001	35912.26	34694.650000000016	29650.539999999994	32034.64	37649.94	31254.74	32081.020000000004	36412.87	37360.27	37414.02	36615.75	32888.04	Large-conductance mechanosensitive channel
COG1971	53689.7	27436.649999999994	47627.04	35250.53000000001	47723.67	47640.53	43081.97	34823.55	47845.03	19643.520000000004	40674.93	46203.88000000001	45210.76	37412.23	34750.119999999995	39228.01	44057.69	27908.29	38225.12	38767.87	43102.77	46159.52	37796.22	39321.29	Putative Mn2+ efflux pump MntP
COG1972	1335.8	1798.87	1812.67	4285.83	608.05	2051.58	3977.79	4758.3	1242.53	7921.85	6394.46	3777.2	1669.43	3329.91	1504.84	1261.1699999999996	1402.6	6151.98	3042.08	2583.5	1853.67	1080.7800000000002	1986.3	2932.83	Nucleoside permease NupC
COG1973	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Hydrogenase maturation factor HypE
COG1974	29680.34	10186.12	33968.04	19267.41	22447.69	17588.57	23682.92	12231.06	26206.27	15146.44	27498.88	28202.84	30197.630000000005	18272.12	24781.35	24095.660000000003	25043.13	20323.54	17216.97	17951.42	23054.6	28364.880000000005	22132.34	28079.41	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)
COG1975	14913.2	937.3	7733.5	2211.0	1202.7	2274.0	7090.4000000000015	5839.7	2179.8	3696.9	2181.4	2918.0	5156.4	2427.8	2798.0	6313.049999999998	5453.9	4939.35	3068.29	1041.0	3061.35	5244.8	1898.3	3639.0	Xanthine and CO dehydrogenase maturation factor, XdhC/CoxF family
COG1976	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	Translation initiation factor 6 (eIF-6)
COG1977	12943.6	1974.59	6558.0	3284.5	663.1	64.03999999999999	4947.26	1863.1	1748.4	2951.91	1391.13	1621.6	3697.7	1799.4	2986.83	4917.77	3277.2	2201.59	1491.04	1176.0	3826.3	3922.69	4543.23	1338.25	Molybdopterin converting factor, small subunit
COG1978	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.33	0.0	12.0	0.0	0.0	0.0	0.0	0.0	Predicted RNase H-related nuclease YkuK, DUF458 family
COG1979	38356.19	27740.17	36702.06	38126.66	37711.039999999986	51501.46	36059.89	41585.06000000001	46635.4	17619.57	38183.76	40309.210000000014	34618.91	41408.98	30572.87	34895.709999999985	39879.46	30158.14	38708.37	37764.42	42504.17	38736.52	40476.5	33139.67	Alcohol dehydrogenase YqhD, Fe-dependent ADH family
COG1980	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	Archaeal fructose 1,6-bisphosphatase
COG1981	20.0	2.0	1744.0	57.5	2.0	0.0	276.0	398.0	2508.0	0.0	0.0	862.0	0.0	3.0	72.33	727.0	221.0	203.0	503.0	362.0	522.0	2.0	11.0	0.0	Uncharacterized membrane protein
COG1982	43649.8	12159.19	48916.43	29240.67	27842.33	21278.710000000006	33443.54	20863.51	39541.2	17155.63	31168.140000000007	34183.08	39596.75	23320.07	30599.5	29778.85	29898.86	25057.87	16867.61	23555.27	30998.25	40826.7	36830.22	37836.98	Arginine/lysine/ornithine decarboxylase
COG1983	31285.51	30160.72	25186.62	44933.63000000001	50824.0	60976.31	36507.59	59341.49	43962.73	13587.24	41498.01	44343.71	37219.58	50481.47	25144.54	33030.94	44825.7	40936.09	41301.94	50192.42	41575.42	42434.68	41438.07	32255.94	Phage shock protein PspC (stress-responsive transcriptional regulator)
COG1984	1265.6	426.62	641.5	5108.5	1668.6	4464.54	2354.3299999999995	1704.6	950.9	3789.91	1294.46	3465.57	397.7	905.8	2542.5	1149.34	655.5300000000002	5576.59	992.04	757.5	2193.3	861.6899999999998	1788.9	2304.83	Allophanate hydrolase subunit 2
COG1985	14998.92	6265.65	20377.99	12383.54	12863.92	13249.5	13003.36	21869.33	16865.660000000003	3189.83	18600.58	17449.17	18558.33	14567.75	13387.34	16204.55	19394.07	14993.25	7999.9	12471.92	18151.17	19174.67	14772.0	18542.59	Pyrimidine reductase, riboflavin biosynthesis
