function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
TIGR01962	710.6	32.29	1833.67	132.0	45.77	35.29	2324.36	361.6	854.4000000000002	9278.24	322.63	1079.4	106.53	279.73	540.0	2215.44	1199.1999999999996	1715.09	4406.62	432.33	597.3	92.02	57.40000000000001	37.25	NADH dehydrogenase (quinone), D subunit
TIGR01963	73.0	60.33	846.0	285.0	65.0	259.0	43.0	135.0	457.0	20.0	258.0	219.0	68.0	83.0	60.0	146.0	397.0	273.0	206.0	130.0	563.0	49.0	42.0	87.0	3-hydroxybutyrate dehydrogenase
TIGR01964	0.0	2.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	CO2 hydration protein
TIGR01965	991.0	818.63	3349.0	477.0	3063.0	713.4300000000002	399.89	1670.5	849.3199999999998	1338.71	2784.43	1193.0	3498.0	1729.0	1383.33	1041.97	665.0	912.29	290.29	1557.0	2946.5	1358.0	1639.0	1279.25	VCBS repeat
TIGR01966	10594.1	3730.27	6458.67	6120.58	3571.02	2646.04	9269.44	7961.0999999999985	2780.57	10237.24	3549.88	6925.0	7040.28	5814.98	6480.25	9133.089999999998	7506.2	9482.84	10665.12	2388.58	5794.3	7481.19	6210.15	7812.75	ribonuclease PH
TIGR01967	763.6	1848.62	940.67	2942.83	391.77	51.04	2249.69	1382.1	935.07	9278.24	921.63	1426.4	1143.53	1673.73	1809.0	2707.44	1238.87	2326.09	4246.62	1114.33	3174.3	1172.69	3934.4	334.25	RNA helicase HrpA
TIGR01968	23264.45	4972.17	22890.25	4807.05	14578.55	11287.96	14916.830000000002	9280.7	15288.0	5097.41	17344.68	13400.64	19515.2	9993.72	13074.0	14187.29	15662.96	10610.34	8184.39	9946.42	15244.3	15291.19	12307.6	15418.58	septum site-determining protein MinD
TIGR01969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	cell division ATPase MinD
TIGR01970	1428.6	403.96	410.67	395.5	251.27	27.29	2349.69	814.1	770.4000000000002	9321.24	4312.629999999999	1349.4	221.53	860.73	587.0	2124.44	1286.1999999999996	2547.09	3897.62	60.33	692.3	268.02	108.4	237.25	ATP-dependent helicase HrpB
TIGR01971	8186.3	9168.29	4710.8499999999985	14761.25	19015.3	22995.29	6396.18	14252.2	9660.43	3798.16	6105.38	8949.3	9047.6	13745.15	4342.93	6208.32	8934.9	8780.990000000002	12018.94	15424.0	12521.8	6393.44	13100.5	1702.6	NADH-quinone oxidoreductase, chain I
TIGR01972	10205.43	15783.54	8827.539999999999	17681.98	21149.97	25633.69	14872.09	29785.950000000004	17313.43	13163.02	12466.38	14349.7	11987.009999999998	18951.390000000007	10570.87	13652.72	17007.6	17482.04	19553.270000000004	22083.28	20039.67	14814.02	15813.67	7820.629999999999	proton-translocating NADH-quinone oxidoreductase, chain M
TIGR01973	163.6	19.29	1744.0	70.0	27.1	17.29	1176.03	359.6	522.4	2868.91	167.63	1027.4	5.2	34.4	67.0	771.7700000000002	240.2	1111.09	718.29	363.0	590.3	36.69	37.40000000000001	21.25	NADH dehydrogenase (quinone), G subunit
TIGR01974	10183.43	15779.54	7770.54	17681.98	21149.97	25633.69	14814.09	29740.950000000004	17240.43	13163.02	12461.38	14345.7	11982.009999999998	18951.390000000007	9937.87	13616.72	16970.6	17475.04	19541.270000000004	21797.28	20016.67	14807.02	15459.67	7820.629999999999	proton-translocating NADH-quinone oxidoreductase, chain L
TIGR01975	2015.85	6749.79	3192.0	6442.0	3773.1	11355.29	6927.580000000001	10660.35	6749.9	5476.41	8788.630000000001	10158.4	4542.2	6924.8	4106.5	4610.169999999999	6746.2	6858.09	7496.58	6061.5	8805.8	8338.939999999999	7937.4	5566.5	beta-aspartyl peptidase
TIGR01976	541.0	51.0	96.0	318.0	247.0	0.0	7.0	449.0	172.0	43.0	295.0	275.0	148.0	258.0	100.0	75.0	192.0	206.0	0.0	0.0	19.0	31.0	37.0	187.0	cysteine desulfurase family protein
TIGR01977	23970.27	5993.93	25171.5	14031.3	17547.7	17510.67	17662.7	14329.6	21554.6	2679.0	24784.800000000007	21449.94	21942.5	13064.07	15996.0	17678.769999999997	18850.26	10320.5	10306.35	12364.67	16533.0	22384.5	15977.2	23171.33	cysteine desulfurase family protein
TIGR01978	29776.02	22598.51	29612.96	26827.89	35793.689999999995	38416.29	27094.85	43380.03000000001	32487.93	16376.02	31799.210000000006	28475.47	26837.26	29782.630000000005	23230.120000000006	25829.890000000007	30762.27	30521.49	28843.770000000004	32416.2	33398.52	27157.520000000004	28815.5	21424.540000000005	FeS assembly ATPase SufC
TIGR01979	14871.87	20430.56	15669.21	22100.64	27579.54	29689.08	18777.55	36470.63000000001	28042.0	17324.93	21777.59	20903.77	18522.96	24730.880000000005	16057.12	17254.510000000002	20975.140000000007	26467.83	24926.560000000005	28740.45	26625.82	19925.710000000006	22953.9	13587.29	cysteine desulfurase, SufS family
TIGR01980	14385.27	19600.74	12936.21	21960.64	26933.54	28182.99	17031.12	36143.53000000001	18913.6	14380.52	21019.96	19549.37	17570.760000000002	23651.480000000003	15511.12	16315.740000000002	20383.94	24915.14	24052.270000000004	26439.45	22933.52	16821.52	21128.97	12675.04	FeS assembly protein SufB
TIGR01981	11212.93	17613.4	6712.539999999999	19565.81	21185.27	26417.29	14562.52	29075.370000000006	17083.6	12848.52	17226.63	16390.199999999993	12292.259999999998	19890.310000000005	9926.79	12191.570000000003	16284.44	20075.24	20912.770000000004	22204.28	19691.02	12146.02	17634.17	8161.879999999999	FeS assembly protein SufD
TIGR01982	153.6	17.29	1744.0	70.0	3.6	17.29	1174.03	386.1	512.9	2868.91	162.63	1023.4	0.2	34.4	65.5	749.7700000000002	235.2	1106.09	718.29	362.0	626.3	35.69	37.40000000000001	21.25	2-polyprenylphenol 6-hydroxylase
TIGR01983	153.6	17.29	1744.0	70.0	3.6	17.29	1171.03	386.1	512.4	2868.91	162.63	1023.4	0.2	34.4	65.0	749.7700000000002	235.2	1106.09	706.29	362.0	626.3	35.69	37.40000000000001	21.25	3-demethylubiquinone-9 3-O-methyltransferase
TIGR01984	42.6	1.29	0.0	70.0	3.6	17.29	916.03	59.1	290.4	2868.91	162.63	163.4	0.2	9.4	5.0	10.77	14.2	944.09	373.29	0.0	106.3	35.69	35.40000000000001	10.25	2-polyprenyl-6-methoxyphenol 4-hydroxylase
TIGR01987	1601.0	2862.08	6466.5	4792.5	6336.17	5056.5	6350.38	4487.75	6256.67	8886.83	14402.0	9901.0	5711.33	7006.63	3402.5	3309.27	6305.83	4511.0	9822.33	7873.83	5994.6	7632.58	5345.6	6411.0	nucleotidyltransferase substrate binding protein, HI0074 family
TIGR01988	143.8	4.87	2317.0	210.0	10.8	51.87	3072.09	478.3	642.2	8606.73	487.89	1350.2	0.6000000000000001	25.200000000000006	88.0	753.3100000000002	498.6	2909.2699999999995	1615.87	724.0	1357.9	105.07	104.2	30.75	ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family
TIGR01990	764.1	225.0	296.25	396.0	796.85	1905.29	1270.03	141.77	49.4	2986.91	4401.96	1761.07	887.7	216.07	437.75	376.19	290.03	3261.59	771.0	311.75	659.8	146.69	1076.73	606.0799999999998	beta-phosphoglucomutase
TIGR01991	246.6	1810.62	903.0	2942.0	367.6	33.29	1181.03	1355.1	947.4	2868.91	842.63	1195.4	1013.2	1449.4	1276.0	1278.77	306.2	1569.09	721.29	1052.0	3170.3	1162.69	3856.4	320.25	Fe-S protein assembly chaperone HscA
TIGR01992	267.85	66.27	139.75	220.0	293.65	511.89	1128.08	43.6	29.4	3187.41	350.46	882.0699999999998	287.95	282.3	476.25	61.19000000000001	216.53	1054.79	483.29	234.75	260.3	327.69	423.97	550.8299999999998	PTS system, trehalose-specific IIBC component
TIGR01993	210.0	1718.0	1180.0	2748.0	282.0	0.0	248.0	1322.0	419.0	0.0	0.0	1.0	983.0	1426.0	1095.0	1252.0	274.0	593.0	333.0	1052.0	2605.0	1.0	3811.0	30.0	pyrimidine 5'-nucleotidase
TIGR01994	14775.59	2946.65	12977.67	4294.66	6510.72	6994.1	6429.13	6999.58	11472.5	1354.5	4403.58	5245.17	8792.75	3438.74	6919.75	6759.92	6735.67	8902.2	4564.0	5560.17	6080.25	7811.0	6840.23	5289.91	SUF system FeS assembly protein, NifU family
TIGR01995	915.4	388.2	943.75	1705.95	898.05	2589.5	1253.0	658.57	535.4	419.0	1000.76	2543.79	1250.5	1241.2199999999998	2485.5	547.49	538.88	1116.0	791.65	1811.75	1386.25	1001.0	2171.9700000000007	3245.56	PTS system, beta-glucoside-specific IIABC component
TIGR01996	1258.85	1120.78	1066.75	1451.63	1671.25	3314.64	1379.48	887.85	475.6	1308.21	1161.98	3128.9	2313.0	2270.9	1759.5	1262.52	639.1	3530.49	1051.35	628.0	3043.25	2001.79	2720.52	1359.5	PTS system, sucrose-specific IIBC component
TIGR01997	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	32.40000000000001	10.25	FeS assembly scaffold SufA
TIGR01998	1910.45	1374.92	5173.0	5310.8	3840.3	5078.79	3149.03	5484.2	13561.0	3380.41	5487.76	6158.47	4788.2	2608.8	4479.5	2666.390000000001	2803.13	2476.84	1537.89	4168.5	5495.55	5968.69	5756.1	5433.83	PTS system, N-acetylglucosamine-specific IIBC component
TIGR01999	19902.95	5977.32	21657.75	10351.55	15164.55	9663.29	12621.73	5440.7	19901.0	5098.41	18299.01	16080.570000000003	19030.7	10149.05	13983.5	13365.39	14602.13	7217.34	7209.64	10280.75	15526.8	13914.69	16577.6	14994.08	FeS cluster assembly scaffold IscU
TIGR02000	911.0	332.67	109.0	498.5	301.0	200.0	195.33	789.0	195.33	43.0	379.0	282.0	394.0	722.4	129.33	337.0	307.0	808.0	124.0	8.0	703.5	452.0	95.0	369.25	Fe-S cluster assembly protein NifU
TIGR02001	516.0	16.0	288.0	0.0	0.0	0.0	249.0	26.5	0.0	0.0	0.0	0.0	0.0	244.0	82.0	18.0	0.0	771.0	170.0	0.0	0.0	10.0	5.0	11.0	conserved hypothetical protein
TIGR02002	311.6	112.29	0.0	106.0	57.6	43.15	1050.03	25.6	0.4	2903.91	190.63	190.4	0.2	58.4	3.0	12.77	99.2	917.09	213.29	5.0	173.3	38.98	274.4	58.25	PTS system, glucose-specific IIBC component
TIGR02003	282.25	242.98	204.75	292.0	262.05	1269.85	247.3	29.25	42.0	116.5	336.25	209.0	801.75	328.9	314.5	84.75	252.0	2277.7	268.25	26.0	606.75	709.33	797.8199999999998	510.25	PTS system, IIBC component
TIGR02004	94.6	1.0	0.0	75.0	3.6	34.58	885.46	6.6000000000000005	1.4	4055.62	169.06	165.4	0.2	13.4	3.0	8.34	14.2	891.38	203.29	0.0	70.3	35.98	30.4	12.25	PTS system, maltose and glucose-specific IIBC component
TIGR02005	1090.1	141.15	238.0	149.82999999999996	371.6	214.79	1357.2300000000002	4640.5999999999985	120.4	2947.41	385.63	1321.5	431.7	80.80000000000003	431.0	484.77	563.2	1382.59	1235.5	31.0	224.8	52.36	838.4000000000002	73.25	PTS system, alpha-glucoside-specific IIBC component
TIGR02006	246.6	1810.62	1817.0	2942.0	367.6	33.29	1263.03	1682.1	1040.4	2868.91	842.63	2055.4	1013.2	1449.4	1313.0	2002.77	306.2	1576.09	721.29	1052.0	3170.3	1162.69	3856.4	320.25	cysteine desulfurase IscS
TIGR02007	246.6	1810.62	903.0	2942.0	367.6	33.29	1146.03	1355.1	657.4	2868.91	842.63	1195.4	1013.2	1449.4	1276.0	1278.77	306.2	1569.09	721.29	1052.0	3170.3	1162.69	3856.4	320.25	ferredoxin, 2Fe-2S type, ISC system
TIGR02008	0.0	3.0	93.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	ferredoxin [2Fe-2S]
TIGR02009	2269.7	397.62	1444.25	1478.0	1395.62	2138.58	3816.89	513.37	2935.9700000000007	12571.15	9021.59	3093.4700000000007	2440.23	1296.1999999999996	1648.25	2774.63	1761.56	4926.68	5177.62	1839.08	1921.1	2860.21	1445.13	2412.33	beta-phosphoglucomutase family hydrolase
TIGR02010	246.6	1810.62	892.0	2902.0	345.6	33.29	1137.03	1381.1	419.4	2868.91	202.63	277.4	1003.2	1440.4	1274.0	1275.77	289.2	1410.09	714.29	1052.0	3164.3	366.69	3848.4	320.25	iron-sulfur cluster assembly transcription factor IscR
TIGR02011	246.6	1810.62	903.0	2942.0	367.6	33.29	1146.03	1381.1	657.4	2868.91	842.63	1195.4	1013.2	1449.4	1276.0	1278.77	306.2	1569.09	721.29	1052.0	3170.3	1162.69	3856.4	320.25	iron-sulfur cluster assembly protein IscA
TIGR02012	40560.12	27089.3	37304.960000000014	37553.19	41016.89	42645.96	35070.35000000001	42920.13000000001	40804.53	17237.020000000004	40199.18	41384.04	38058.76	36715.3	31515.619999999995	35144.590000000004	39011.37	36555.49000000001	33963.87	37643.87	41080.02	38837.52	38969.7	34166.04	protein RecA
TIGR02013	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42459.96	34983.35000000001	42910.13000000001	40804.53	17164.020000000004	40113.18	41379.04	37803.26	36589.3	31501.619999999995	35127.590000000004	38926.37	36450.49000000001	33756.87	37633.87	41001.02	38605.52	38779.7	34024.04	DNA-directed RNA polymerase, beta subunit
TIGR02017	0.0	0.0	0.0	102.0	0.0	13.0	3.0	0.0	0.0	20.0	2.0	329.0	0.0	3.0	2.0	3.0	14.0	63.0	208.0	2.0	1.5	2.0	5.0	7.25	N-formylglutamate deformylase
TIGR02018	0.0	0.29	0.0	138.0	0.0	17.29	10.43	26.5	0.0	1166.71	0.43	0.0	0.0	3.0	2.0	3.57	28.0	64.29	175.29	0.0	3.0	4.29	5.0	14.5	histidine utilization repressor
TIGR02021	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	magnesium protoporphyrin O-methyltransferase
TIGR02022	6.0	0.0	0.0	69.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	14.0	63.0	170.0	0.0	1.5	2.0	5.0	7.25	formiminoglutamate deiminase
TIGR02023	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	geranylgeranyl reductase
TIGR02024	11697.03	13710.75	7335.019999999998	19755.58	21334.95	27331.5	9919.88	16817.35	14639.03	3604.33	17987.5	17027.9	12106.98	19856.910000000003	8252.69	8034.280000000002	15676.53	16094.15	17578.65	22336.0	19812.27	14980.75	16851.039999999994	9800.68	glutamate formiminotransferase
TIGR02025	0.0	1.25	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	magnesium chelatase, H subunit
TIGR02027	40459.12	27462.97	37199.960000000014	37499.19	40961.89	42026.96	35194.35000000001	42562.13000000001	40373.53	17215.020000000004	40057.18	41379.04	37611.26	36158.3	31572.619999999995	35656.58999999998	39324.37	36610.49000000001	33842.87	37447.87	40344.02	38421.52	38779.7	34029.04	DNA-directed RNA polymerase, alpha subunit
TIGR02028	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	geranylgeranyl reductase
TIGR02029	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase
TIGR02030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	magnesium chelatase ATPase subunit I
TIGR02031	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	magnesium chelatase ATPase subunit D
TIGR02032	583.0	5.0	62.0	20.5	77.0	25.75	1133.0	91.0	0.0	28.0	9.0	12.0	2.0	744.0	62.0	60.0	57.33	102.0	242.0	18.0	65.0	84.0	57.5	79.0	geranylgeranyl reductase family
TIGR02033	5726.2	1863.7	2996.5	5299.8	3651.8	4965.5	4287.6	2606.2000000000007	3547.0	2269.7	3264.33	5355.07	3341.2	3301.8	2936.5	3300.9700000000007	3368.13	4524.8	2445.89	1884.5	3598.3	3620.4	3309.6	6409.08	dihydropyrimidinase
TIGR02034	8344.05	14466.79	11044.69	20173.33	25054.22	29324.54	15832.39	28313.450000000004	17962.6	12737.57	26224.21	18932.47	15751.26	20234.79	10459.27	12169.590000000002	18496.730000000003	14599.99	21214.520000000004	24084.33	23580.07	13679.27	19955.77	12304.51	sulfate adenylyltransferase, large subunit
TIGR02035	813.6	42.94	23.0	447.0	33.6	87.28999999999998	1056.73	28.6	62.4	3060.41	211.63	233.0	23.2	56.4	56.0	127.27	64.2	1047.09	669.54	37.0	98.8	182.69	277.4	51.25	D-serine ammonia-lyase
TIGR02036	0.0	0.29	0.0	69.0	0.0	17.29	7.43	0.0	0.0	1166.71	0.43	0.0	0.0	0.0	2.0	0.57	14.0	1.29	5.29	0.0	1.5	2.29	5.0	7.25	D-serine deaminase transcriptional activator
TIGR02037	13349.28	19627.58	10555.87	23831.480000000003	21804.15	26264.980000000003	16465.72	31909.05	19598.660000000003	9665.6	19418.01	19496.6	13365.88	23507.21	11850.87	15161.820000000003	17338.799999999996	21059.13	18592.730000000003	24661.95	24154.07	16964.379999999994	20751.669999999995	10336.38	peptidase Do
TIGR02038	147.6	154.62	892.0	2902.0	345.6	33.29	1102.03	921.1	129.4	2868.91	202.63	277.4	748.2	1440.4	504.0	120.77	289.2	1377.09	714.29	1052.0	1698.3	366.69	3846.4	301.25	periplasmic serine peptidase DegS
TIGR02039	8344.05	14466.79	11044.69	20173.33	25054.22	29324.54	15832.39	28313.450000000004	17962.6	12737.57	26224.21	18932.47	15751.26	20234.79	10459.27	12169.590000000002	18496.730000000003	14599.99	21214.520000000004	24084.33	23580.07	13679.27	19955.77	12304.51	sulfate adenylyltransferase, small subunit
TIGR02041	36.6	93.29	0.0	153.0	63.6	33.29	886.03	52.1	0.4	2868.91	4016.63	1182.4	20.2	11.4	177.0	20.77	15.2	887.0899999999998	211.29	0.0	521.3	312.69	30.4	290.25	sulfite reductase (NADPH) hemoprotein, beta-component
TIGR02042	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	sulfite reductase, ferredoxin dependent
TIGR02043	36.6	1.29	0.0	70.0	3.6	17.29	878.03	33.1	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	Zn(II)-responsive transcriptional regulator
TIGR02044	36.6	92.62	830.0	154.0	63.6	33.29	924.03	33.1	290.4	2868.91	202.63	276.4	20.2	14.4	179.0	23.77	234.2	1083.09	381.29	0.0	1078.3	365.69	37.40000000000001	290.25	Cu(I)-responsive transcriptional regulator
TIGR02046	11548.079999999998	17392.25	7376.539999999999	20426.480000000003	21202.12	26241.15	14061.86	33819.35	17665.2	10294.11	17449.75	16063.8	12308.81	21367.740000000005	10656.54	13746.550000000005	17187.4	17146.949999999993	20723.480000000003	23315.28	19730.47	14518.33	16766.87	9564.88	succinate dehydrogenase (or fumarate reductase) cytochrome b subunit, b558 family
TIGR02047	97.0	16.33	542.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	6.0	18.0	219.0	85.0	170.0	0.0	519.0	2.0	5.0	11.0	Cd(II)/Pb(II)-responsive transcriptional regulator
TIGR02048	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	putative glutamate--cysteine ligase
TIGR02049	111.0	16.0	542.0	0.0	0.0	0.0	173.0	0.0	129.0	0.0	0.0	0.0	0.0	25.0	23.0	15.0	221.0	22.0	333.0	362.0	520.0	0.0	2.0	11.0	glutamate--cysteine ligase
TIGR02050	134.6	20.29	542.0	73.83	31.1	53.04	919.03	7.6	290.4	2868.91	162.63	170.4	2.2	12.4	15.0	14.77	233.2	981.09	374.29	5.0	592.3	38.36	90.4	15.25	carboxylate-amine ligase, YbdK family
TIGR02051	1111.0	37.0	179.0	443.0	414.0	21.86	462.0	131.0	39.0	209.0	786.0	1072.0	1373.0	318.0	926.0	118.0	76.0	421.0	425.0	52.0	74.0	122.29	4.0	215.0	Hg(II)-responsive transcriptional regulator
TIGR02052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	0.0	0.0	mercuric transport protein periplasmic component
TIGR02053	1111.0	37.0	179.0	443.0	414.0	12.0	462.0	131.0	39.0	209.0	786.0	1072.0	1373.0	318.0	926.0	118.0	76.0	421.0	425.0	52.0	74.0	120.0	4.0	215.0	mercury(II) reductase
TIGR02054	0.0	0.0	0.0	0.0	0.0	9.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29	0.0	0.0	mercuric resistence transcriptional repressor protein MerD
TIGR02055	249.0	93.0	569.67	219.33	63.0	16.0	476.33	43.0	2145.33	1.33	3854.0	1054.0	42.33	43.66	483.67	70.33	257.0	265.0	525.0	560.0	1065.67	281.0	49.67	396.33	adenylylsulfate reductase, thioredoxin dependent
TIGR02056	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	chlorophyll synthase ChlG
TIGR02057	36.6	2.29	31.0	70.0	3.6	17.29	878.03	33.1	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	28.2	881.0899999999998	203.29	0.0	70.3	33.69	31.4	10.25	phosphoadenosine phosphosulfate reductase
TIGR02060	883.0	418.34	283.0	322.0	344.0	145.0	370.66	838.0	231.33	43.0	456.0	897.0	208.0	1063.4	363.0	375.0	211.0	864.0	147.0	39.0	1252.0	223.0	569.0	243.0	adenylylsulfate reductase, beta subunit
TIGR02061	889.0	615.34	456.0	1183.0	641.0	596.0	879.66	1303.0	519.3299999999998	43.0	623.0	984.0	422.0	1430.0	280.0	652.0	346.0	1442.0	16.0	364.0	1841.0	394.0	810.0	336.0	adenylylsulfate reductase, alpha subunit
TIGR02062	36.6	92.62	0.0	154.0	63.6	33.29	886.03	33.1	0.4	2868.91	202.63	276.4	20.2	11.4	177.0	20.77	15.2	887.0899999999998	211.29	0.0	559.3	363.69	30.4	290.25	exoribonuclease II
TIGR02063	37206.12	26421.47	34678.210000000014	36882.36	37829.39	42110.21	32654.470000000005	42106.3	39818.03	17070.520000000004	38984.68	37486.04	35048.51	35409.47	29944.539999999994	31719.19	36365.37	33918.990000000005	31133.120000000006	37011.87	38931.02	36134.85000000001	37913.95	31407.54	ribonuclease R
TIGR02064	829.0	330.67	99.0	322.0	247.0	0.0	155.32999999999996	779.0	197.66	43.0	311.0	275.0	148.0	602.0	110.0	327.0	192.0	805.0	0.0	0.0	621.0	223.0	63.0	229.0	sulfite reductase, dissimilatory-type alpha subunit
TIGR02065	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	exosome complex exonuclease 1
TIGR02066	829.0	330.67	99.0	322.0	247.0	0.0	155.32999999999996	779.0	197.66	43.0	311.0	275.0	148.0	602.0	110.0	327.0	192.0	805.0	0.0	0.0	621.0	223.0	63.0	229.0	sulfite reductase, dissimilatory-type beta subunit
TIGR02067	98.0	9.0	299.0	40.5	49.5	25.75	109.0	0.0	818.0	0.0	640.0	925.0	12.0	9.0	2.0	3.0	17.0	292.0	7.0	5.0	6.0	799.0	36.0	3.0	histidinol-phosphatase
TIGR02068	88.0	1.0	89.0	52.0	142.0	226.0	135.0	10.0	9.5	15.0	97.0	8.0	246.0	126.4	66.5	21.0	185.33	3.0	136.0	8.0	99.0	265.0	47.0	154.0	cyanophycin synthetase
TIGR02069	88.0	1.0	89.0	52.0	142.0	226.0	135.0	10.0	9.5	15.0	97.0	8.0	246.0	126.4	66.5	21.0	185.33	3.0	136.0	8.0	99.0	265.0	47.0	154.0	cyanophycinase
TIGR02070	8472.68	17214.62	6636.299999999998	19019.35	21048.05	26247.69	12784.23	29340.450000000004	17403.6	6375.36	13890.88	16238.8	10369.35	19401.65	8697.2	10583.02	14622.2	16850.04	17102.54	20981.95	19997.6	12870.19	16253.1	7114.2	monofunctional biosynthetic peptidoglycan transglycosylase
TIGR02071	844.6	127.87	3.0	3623.0	793.6	3582.29	1318.03	4508.0999999999985	560.4	3655.91	500.63	1800.4	149.2	186.4	1701.0	699.77	404.2	2046.09	652.29	95.0	1430.3	600.6899999999998	505.4	1588.25	penicillin-binding protein 1B
TIGR02072	10191.55	13941.62	6113.77	19661.58	20782.05	26241.29	13114.06	26644.450000000004	13163.43	6332.49	13137.88	15209.8	10955.679999999997	17768.31	7353.44	10009.75	14972.4	12782.24	16949.940000000002	21726.75	15356.07	12297.69	16257.77	8310.93	malonyl-acyl carrier protein O-methyltransferase BioC
TIGR02073	4989.049999999998	7661.96	3218.62	11854.03	2719.55	5900.29	4194.69	3505.95	6206.759999999998	3272.24	12526.38	4148.4	2794.9300000000007	8111.559999999998	3677.94	4633.8499999999985	1893.0	4518.99	7630.29	7172.5	5377.5700000000015	3362.94	8567.27	3271.08	penicillin-binding protein 1C
TIGR02074	16954.370000000006	6479.54	23577.67	8981.130000000001	14596.070000000003	11779.490000000002	11076.460000000005	12174.03	15733.5	5427.41	16022.93	11620.4	16715.7	8526.64	12537.33	12195.87	11604.47	15395.49	5781.64	11360.67	17960.3	11335.35	18525.23	9947.08	penicillin-binding protein, 1A family
TIGR02075	40459.12	27069.97	37294.960000000014	37499.19	40961.89	42465.96	35023.35000000001	42910.13000000001	40804.53	17203.020000000004	40114.18	41379.04	37803.26	36592.3	31504.619999999995	35127.590000000004	38926.37	36453.49000000001	33788.87	37633.87	41001.02	38608.52	38779.7	34029.04	UMP kinase
TIGR02076	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	putative uridylate kinase
