function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
EC:2.7.7.66	99.25	16.5	0.0	69.0	0.0	17.29	94.43	0.0	0.0	1168.71	0.43	0.0	0.0	28.0	6.0	18.57	14.0	86.29	170.0	0.0	6.5	4.29	5.0	18.25	Malonate decarboxylase holo-[acyl-carrier protein] synthase
EC:2.7.7.67	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase
EC:2.7.7.68	242.0	1.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.5	36.0	121.0	0.0	0.0	21.5	0.0	3.0	2-phospho-L-lactate guanylyltransferase
EC:2.7.7.7	389979.04	257036.51	356962.5099999999	365221.49	395123.73	417884.85	337720.75	400174.54	395915.54	167024.25	387839.75	396334.6	366114.85	350367.16	302391.35	335453.45	369164.81	346765.15	325768.44999999995	361074.08	387395.25	371471.7	374755.4	324801.7699999999	DNA-directed DNA polymerase
EC:2.7.7.70	1815.27	819.54	1024.34	5332.16	2933.94	6218.29	5118.02	3729.76	4272.06	12410.57	5388.63	7053.4	1620.86	3227.06	2968.67	3069.77	6351.2	8545.09	7575.62	4292.0	4049.97	5390.02	2204.4	6192.91	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase
EC:2.7.7.71	497.0	3457.5	558.5	1082.0	34.0	141.5	1950.0	14.0	1454.0	213.5	2009.33	127.67	212.0	331.0	304.5	178.17	246.33	235.0	31.0	293.5	507.0	3160.0	16.0	368.83	D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
EC:2.7.7.72	29483.370000000006	9571.54	28477.0	13444.05	18510.6	12617.81	20825.94	13883.12	22435.16	6106.91	22719.43	22847.84	25074.7	16177.89	19841.33	20475.04	21221.13	19088.04	12142.14	14126.92	22193.55	23881.02	21323.25	23195.83	CCA tRNA nucleotidyltransferase
EC:2.7.7.73	2656.85	1518.0300000000002	4404.5	2611.25	2348.35	2244.79	3096.64	6315.5999999999985	840.23	3038.91	2846.88	1795.5	2722.45	3591.55	1597.25	2623.52	1975.2	3529.34	903.54	1973.75	3594.3	3434.19	1423.65	2783.75	Sulfur carrier protein ThiS adenylyltransferase
EC:2.7.7.75	133.6	111.62	573.0	154.0	65.6	33.29	903.03	6.6000000000000005	0.4	2868.91	204.63	278.4	20.2	36.4	195.33	35.77	248.2	909.09	211.29	0.0	1080.3	363.69	35.40000000000001	301.25	Molybdopterin adenylyltransferase
EC:2.7.7.76	4665.85	3461.4	9428.25	9655.75	12560.35	7821.5	7069.6	8464.1	8375.4	4459.7	17012.78	11963.17	12374.7	6920.450000000002	8797.5	6314.52	9995.03	6681.55	3359.54	7590.75	8300.8	8055.9	10749.4	12812.58	Molybdenum cofactor cytidylyltransferase
EC:2.7.7.77	14309.85	2515.69	7224.75	4663.75	1595.35	997.29	6239.8600000000015	3203.1	2547.73	3113.91	2195.38	2738.0	4557.2	3285.05	3778.33	5953.419999999999	4053.7	3742.84	1884.54	1643.25	5263.8	4748.690000000001	5386.23	2233.25	Molybdenum cofactor guanylyltransferase
EC:2.7.7.8	40485.12	28721.72	37505.460000000014	37923.19	40958.89	42457.96	35961.60000000001	42910.13000000001	41490.53	17199.020000000004	41087.68	41383.04	37193.51	36689.3	31479.119999999995	35129.590000000004	38952.37	34425.490000000005	33819.87	37633.87	41001.02	40152.52	38377.87	34022.54	Polyribonucleotide nucleotidyltransferase
EC:2.7.7.81	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	Pseudaminic acid cytidylyltransferase
EC:2.7.7.82	1415.0	543.9	1602.5	4740.0	2752.0	914.5	1164.2	564.0	4118.0	1113.0	4325.33	5397.27	4653.0	2402.0	4116.83	1282.17	4578.33	964.0	340.0	2889.5	4486.0	2619.0	3650.0	4225.83	CMP-N,N'-diacetyllegionaminic acid synthase
EC:2.7.7.83	717.0	505.0	3947.0	96.0	3145.0	814.0	680.0	932.0	870.0	9.0	2654.0	1519.0	3808.0	1502.0	1615.0	1240.0	807.0	946.0	296.0	2504.0	4227.0	1199.0	3221.0	1156.0	UDP-N-acetylgalactosamine diphosphorylase
EC:2.7.7.85	27529.69	7477.1799999999985	27521.09	13909.46	18995.59	17137.52	20162.38	10984.18	22088.27	10302.33	21626.050000000007	22382.84	24184.33	13417.14	19422.5	20387.69	22134.1	16432.7	15535.43	13307.17	17484.25	22921.83	17638.679999999997	24056.91	Diadenylate cyclase
EC:2.7.7.87	40584.12	27048.97	37266.960000000014	37802.86	41028.39	42859.21	35574.020000000004	42939.13000000001	40969.53	17245.520000000004	40248.18	41189.04	37825.26	37013.3	31513.289999999994	35264.58999999998	39048.7	36393.49000000001	33391.87	37734.87	41029.02	38778.35000000001	38539.7	34177.04	L-threonylcarbamoyladenylate synthase
EC:2.7.7.9	23801.12	4469.75	11801.09	14140.91	8896.839999999998	9677.35	14955.85	9141.28	9359.3	14285.65	8546.93	13723.07	14483.48	6988.190000000001	11199.58	12813.86	12353.07	13331.88	14030.16	4743.92	9251.1	13280.21	11716.03	13642.83	UTP--glucose-1-phosphate uridylyltransferase
EC:2.7.8.12	865.0	1649.5	2568.5	1371.0	4050.0	1930.5	3237.0	1244.17	3678.0	1870.0	1607.0	5378.0	1747.0	2224.17	2223.0	2583.0	2783.67	1732.0	1525.0	894.0	1850.0	1015.0	3026.0	2825.0	CDP-glycerol glycerophosphotransferase
EC:2.7.8.13	40828.12	27139.97	37670.460000000014	37557.19	41248.89	42610.96	35328.35000000001	42969.13000000001	40914.53	17374.020000000004	40273.18	42513.54	37959.76	37562.3	32626.119999999995	35534.58999999998	39011.37	36626.99000000001	34100.37	37674.87	41040.02	38943.52	39329.2	34144.04	Phospho-N-acetylmuramoyl-pentapeptide-transferase
EC:2.7.8.14	1096.0	489.0	470.0	54.0	133.0	182.0	587.0	67.17	176.0	141.0	132.0	406.0	209.0	49.17	232.0	752.0	546.1700000000002	622.0	529.0	37.0	193.0	198.0	348.0	115.0	CDP-ribitol ribitolphosphotransferase
EC:2.7.8.15	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	N-acetylglucosaminephosphotransferase
EC:2.7.8.20	518.7	903.24	879.75	549.8	1120.35	2026.64	2331.33	543.62	390.0	3006.91	665.68	2080.8	1821.45	1000.07	630.5	1711.72	785.47	5881.79	938.89	361.0	813.05	274.69	2055.58	566.0	Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase
EC:2.7.8.24	98.0	3.0	0.0	3.0	4.0	18.0	6.0	1.0	0.0	0.0	0.0	5.0	2.0	6.0	11.0	6.0	0.0	91.0	170.0	5.0	0.0	3.0	9.0	2.0	Phosphatidylcholine synthase
EC:2.7.8.26	33507.869999999995	21799.41	30153.71	27185.11	35009.84	41615.15	26572.29	36248.88000000001	32711.53	14886.56	32791.33	34594.869999999995	32776.26	27518.210000000006	25006.370000000006	26838.27	32170.360000000004	26289.75	26548.620000000006	30330.95	30868.27	31929.480000000003	28186.13	29400.04	Adenosylcobinamide-GDP ribazoletransferase
EC:2.7.8.28	242.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	2-phospho-L-lactate transferase
EC:2.7.8.33	21975.52	3124.1	10259.67	6296.83	3501.82	5414.56	11360.96	6449.6799999999985	3071.9	3889.91	3935.05	6805.57	9206.45	4544.41	7832.75	10998.92	10113.04	12007.29	7200.29	1738.34	4077.55	9324.19	3617.3	9626.83	N-acetylglucosaminephosphotransferase
EC:2.7.8.36	238.0	3.0	1354.0	1330.0	2.0	0.0	264.0	0.0	0.0	12.0	2.0	317.0	0.0	1281.0	2.0	87.0	3037.0	40.0	1662.0	2052.0	3378.0	0.0	4.0	54.0	transferase
EC:2.7.8.37	5629.4	210.0	545.0	2560.0	1002.4	159.16	3568.12	1874.4	693.6	12019.64	1856.52	1761.6	592.8	1142.6	663.0	399.08	1079.8	4681.36	1499.16	0.0	440.2	523.76	293.6	807.0	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase
EC:2.7.8.38	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Archaetidylserine synthase
EC:2.7.8.39	236.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	24.0	26.0	14.0	36.0	121.0	0.0	10.0	24.5	0.0	3.0	Archaetidylinositol phosphate synthase
EC:2.7.8.41	7819.35	2778.53	5338.75	4221.8	5259.7	2985.17	4480.78	2953.1	4817.1	859.0	8920.470000000001	6654.67	6403.75	4484.67	5156.75	5139.7	4629.1	3834.5	6331.6	3646.67	5493.5	2989.0	5997.45	4334.5	Cardiolipin synthase (CMP-forming)
EC:2.7.8.5	32141.7	17834.89	32241.120000000006	21179.28	22672.72	21473.21	26158.63	11911.97	27937.7	15463.94	36958.01	31065.21	29725.930000000004	23542.22	24567.53	24670.83	31616.7	21543.74	25104.370000000006	23038.45	26999.75	30002.270000000004	26501.85	29543.460000000006	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
EC:2.7.8.6	94.67	458.29	650.67	1260.33	1089.67	169.43	369.43	5619.66	673.0	1293.71	728.4300000000002	1323.0	199.0	147.67000000000004	208.0	607.57	482.67	3091.29	261.0	191.67	232.5	996.0	119.33	303.58	Undecaprenyl-phosphate galactose phosphotransferase
EC:2.7.8.7	18744.77	2966.11	15020.09	10854.91	7059.240000000002	8230.32	10983.55	8661.179999999997	9396.4	12164.95	15200.06	12815.9	13252.78	5955.22	12063.58	11544.41	12586.21	11886.830000000002	8801.369999999999	6746.75	8125.55	11633.52	10117.13	12454.83	Holo-[acyl-carrier-protein] synthase
EC:2.7.8.8	16143.45	23142.84	21671.71	30152.11	29773.09	37698.69	21674.52	40544.210000000014	31965.03	15690.52	29690.68	28049.6	20806.51	30329.11	20222.370000000006	22704.92	25241.870000000006	29895.04	24113.870000000006	30721.45	33047.27	24114.520000000004	29495.969999999994	18476.46	CDP-diacylglycerol--serine O-phosphatidyltransferase
EC:2.7.9.1	38757.6	24471.28	35978.04	30620.53	38965.32	38752.57	33017.11	35575.95	37560.3	13608.61	38878.3	38637.64	35345.060000000005	34540.060000000005	28291.289999999994	32862.319999999985	38108.66000000002	27894.7	32248.08	36366.45	35772.969999999994	36795.83	33361.74	32112.460000000006	Pyruvate, phosphate dikinase
EC:2.7.9.2	3070.27	2990.4700000000007	1333.17	7178.83	1754.27	3627.79	2843.35	4278.759999999998	1486.72	3858.91	1461.96	2955.07	1244.7	3822.07	3228.5	2911.94	979.2	8082.09	1196.29	1440.17	6511.3	2003.69	4839.9	2212.41	Pyruvate, water dikinase
EC:2.7.9.3	9471.62	5119.99	11815.25	13511.05	13997.05	13703.79	9110.86	9560.2	9188.33	5614.91	16192.34	15899.240000000002	14746.7	8761.05	11094.83	9180.46	12725.46	10005.84	5519.8899999999985	9468.25	13685.3	9960.19	12352.6	15609.91	Selenide, water dikinase
EC:2.8.1.1	12037.3	359.91	8899.0	4686.0	4203.8	2368.12	6460.09	1596.8	1867.2	9695.23	7874.89	3864.2	6426.6	2733.2	3506.0	4037.81	3834.1	3810.27	3054.12	2697.0	3741.9	5011.07	6167.2	2682.25	Thiosulfate sulfurtransferase
EC:2.8.1.10	27154.35	17450.690000000002	21881.54	22768.56	32212.22	35569.61	24645.120000000006	35961.200000000004	15543.93	15204.02	24836.8	24975.47	23203.26	22467.710000000006	17511.120000000006	22113.47	27773.930000000004	21937.79	24490.520000000004	25785.2	23333.67	22130.94	22686.92	17900.629999999994	Thiazole synthase
EC:2.8.1.12	1052.6	1863.12	1324.0	2946.83	409.1	69.03999999999999	1826.03	1401.1	1014.4	2868.91	983.13	1256.4	1112.7	1495.4	1417.83	1408.77	469.2	1904.59	1031.29	1062.0	3204.3	1394.86	4103.23	536.25	Molybdopterin synthase
EC:2.8.1.2	11990.7	155.29000000000005	6635.0	4446.0	1522.2	2072.83	5468.06	1046.6999999999996	1650.8	6814.32	5248.259999999998	2817.8	3495.4	2161.8	2559.0	3743.04	3405.9	2837.18	2443.83	1326.0	1665.6	3697.38	4701.8	1490.0	3-mercaptopyruvate sulfurtransferase
EC:2.8.1.6	43674.77	32078.81	41273.12999999998	50522.09	63317.73999999999	71842.20999999999	40025.91	60223.41	44183.89	19777.65	41271.86	49253.41	42373.34	43245.19	33943.61	37034.19	39473.789999999986	36833.74000000001	37130.67	47023.17	47287.49	41894.52	53228.37	32976.4	Biotin synthase
EC:2.8.1.7	76920.51	39263.76	83109.37999999999	54461.87	73957.91	62823.29000000001	65662.01000000001	53959.77	82451.3	32171.76	82041.65999999999	79516.52	81772.29000000001	59068.86	63177.95	64163.52	72783.1	62748.73	55348.19000000001	61839.29	70428.82	73363.87	70690.29999999999	71097.95	Cysteine desulfurase
EC:2.8.1.8	13274.88	14240.62	10244.19	20254.41	21584.22	26289.04	12742.39	30528.450000000004	19754.93	12952.82	18761.38	18400.8	12352.259999999998	21732.890000000007	10344.27	14632.920000000002	17957.4	18944.99	21557.770000000004	23035.83	21335.57	16152.69	17171.769999999997	10371.929999999997	Lipoyl synthase
EC:2.8.2.22	891.0	15388.58	3500.0	27750.0	2824.0	0.0	400.0	12786.0	0.0	540.0	4.0	54.0	9575.0	13072.0	10014.0	11215.0	310.0	4347.0	0.0	6900.0	19389.0	10.0	38350.0	171.0	Aryl-sulfate sulfotransferase
EC:2.8.3.1	7214.0	1553.3	3085.5	2686.0	1275.0	2192.5	3524.7	521.0	1443.0	415.5	2357.0	2790.2	4105.0	3296.8	3025.0	3946.4	5266.5	3414.0	2323.75	1130.0	1451.5	3756.0	1262.0	4124.75	Propionate CoA-transferase
EC:2.8.3.10	1505.6	644.9799999999998	466.0	7225.0	1335.4	4238.89	1868.36	1110.6	631.4	3855.41	670.29	2055.74	817.2	1218.4	2598.0	1236.71	490.36	2756.79	629.29	1254.0	2365.8	436.69	4844.629999999999	2222.66	Citrate CoA-transferase
EC:2.8.3.12	648.0	79.0	109.0	320.0	34.0	177.0	204.0	32.0	76.0	72.0	228.66	163.34	26.0	56.0	613.0	104.34	122.66	176.0	636.0	467.0	150.0	64.0	52.0	771.66	Glutaconate CoA-transferase
EC:2.8.3.16	563.6	96.0	583.0	23.0	68.6	17.0	998.93	17.6	19.4	1732.2	274.2	419.4	17.7	92.4	143.0	91.2	265.87	1027.8	479.0	20.0	600.8	50.4	44.23	86.0	Formyl-CoA transferase
EC:2.8.3.17	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	Cinnamoyl-CoA:phenyllactate CoA-transferase
EC:2.8.3.18	933.67	320.25	216.67	3928.33	1248.17	3559.25	457.0	4522.33	550.0	835.0	302.0	1549.0	185.0	311.67	1572.0	675.25	400.0	1177.75	542.0	198.67	925.25	343.0	533.8299999999998	1566.58	Succinyl-CoA:acetate CoA-transferase
EC:2.8.3.19	122.6	53.75	370.0	919.0	174.1	185.0	1079.35	71.60000000000002	97.4	1783.7	329.2	810.4	300.95	567.4	325.0	360.2	29.2	1075.3	359.0	121.0	243.8	38.4	570.9000000000002	92.0	CoA:oxalate CoA-transferase
EC:2.8.3.21	145.1	8.79	22.0	6.5	11.1	94.0	947.1	15.1	13.9	1770.7	306.2	196.9	17.2	27.4	28.5	32.7	128.7	939.3	230.29	6.0	101.8	50.4	40.40000000000001	30.5	L-carnitine CoA-transferase
EC:2.8.3.22	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	Succinyl-CoA--L-malate CoA-transferase
EC:2.8.3.5	1205.0	42.0	1161.0	676.0	239.0	853.5	411.1	98.0	4328.0	12.0	377.0	88.0	162.0	407.0	280.0	434.8	688.0	409.0	446.75	216.0	1095.0	416.0	126.0	322.0	3-oxoacid CoA-transferase
EC:2.8.3.6	84.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	10.58	0.0	3.0	0.0	0.0	20.5	3-oxoadipate CoA-transferase
EC:2.8.3.8	16425.8	1477.66	4069.34	5227.66	1812.8	2534.0	8350.66	1730.8	2127.86	5419.26	3718.26	5014.54	6719.26	5402.52	5361.68	5952.700000000002	7601.26	9793.9	4612.87	3569.0	3572.24	7872.2	5966.54	8138.82	Acetate CoA-transferase
EC:2.8.3.9	16324.2	1430.66	3719.34	2466.66	1527.2	2514.0	7414.260000000001	836.1999999999998	2126.46	3647.06	3552.06	4847.14	5991.06	4926.12	5056.68	5856.0999999999985	7598.059999999998	8496.1	4409.58	2879.0	2883.44	7839.8	2125.14	8133.82	Butyrate--acetoacetate CoA-transferase
EC:2.8.4.1	708.0	0.0	0.0	0.0	0.0	0.0	1239.0	0.0	0.0	0.0	0.0	0.0	0.0	693.0	72.0	78.0	42.0	108.0	363.0	0.0	30.0	73.5	0.0	9.0	Coenzyme-B sulfoethylthiotransferase
EC:2.8.4.2	0.0	0.0	0.0	0.0	23.5	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arsenate-mycothiol transferase
EC:2.8.4.3	41313.87	28908.74	37603.210000000014	38225.19	41163.84	42322.11	36029.63000000001	43682.710000000014	42662.86	17286.020000000004	45184.43	42546.04	37315.76	37321.63000000001	31995.619999999995	35429.83999999998	39115.2	34998.79	33795.62	37628.87	41580.27	40266.19	37753.05	34216.29	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
EC:2.8.4.4	39873.2	26714.57	36150.460000000014	37354.36	40363.34	42241.36	34464.220000000016	42463.210000000014	40544.03	17127.520000000004	39912.43	39797.04	36458.01	36487.63000000001	30884.539999999994	34188.840000000004	37806.53	33779.29	33061.37	37567.87	40584.77	38312.52	37037.3	33625.29	[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase
EC:2.8.4.5	38487.27	24695.28	36038.79	34181.36	39879.07	42233.07	32291.53	40689.28	39604.63000000001	7859.28	42547.8	40421.64	35266.48	34263.9	29277.539999999994	31973.4	37355.66	30891.2	28802.75	36477.54	36622.97	37050.5	33427.899999999994	33379.04	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase
EC:2.9.1.1	2752.52	714.5799999999998	593.25	1026.25	1410.85	2497.58	2277.09	1300.1	496.73	4367.12	1334.64	1427.07	887.2	1106.65	1062.33	1751.16	1338.36	2673.13	2086.58	371.75	1650.3	837.48	1093.4	1465.83	L-seryl-tRNA(Sec) selenium transferase
EC:3.1.1.1	1723.25	2027.42	455.0	3582.33	303.5	4230.0	1614.33	6284.0	1446.0	73.0	1733.0	1536.0	409.0	845.0	991.0	990.0	635.0	4732.0	226.0	22.0	1650.0	1945.67	953.33	1392.0	Carboxylesterase
EC:3.1.1.11	18901.05	45041.29	9668.5	44952.8	57299.2	74425.59	19103.230000000003	42108.4	29438.0	5962.81	28416.960000000006	25361.07	27850.4	36172.4	17713.5	14535.14	23133.53	24864.89	35279.49	45295.9	35806.2	25172.69	37357.2	5708.530000000002	Pectinesterase
EC:3.1.1.17	25.0	20.33	288.0	2.0	45.75	0.0	5.0	0.0	10.0	139.5	16.0	4.0	5.0	596.75	7.0	22.0	5.0	214.0	12.0	1.0	36.0	1.0	0.0	0.0	Gluconolactonase
EC:3.1.1.24	6.0	0.0	0.0	69.0	26.5	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	5.0	14.0	63.0	180.29	0.0	1.5	2.0	129.0	7.25	3-oxoadipate enol-lactonase
EC:3.1.1.29	41002.12	27552.97	38840.960000000014	42140.69	43375.89	43285.71	36171.35000000001	43358.13000000001	44893.53	17320.020000000004	43634.18	45089.04	41292.26	37933.3	33972.619999999995	36602.59	40403.37	37168.49000000001	34548.87	40320.87	42831.02	41214.02	42284.7	37652.04	Aminoacyl-tRNA hydrolase
EC:3.1.1.3	516.0	24.0	397.5	275.0	367.5	137.0	123.0	45.0	125.0	212.5	65.0	861.5	310.5	1369.4	952.5	662.0	147.0	237.5	266.5	122.0	592.0	360.5	97.5	124.0	Triacylglycerol lipase
EC:3.1.1.31	14450.8	16695.29	14479.77	23554.410000000003	28990.8	32570.04	17777.469999999998	20245.120000000006	27860.76	10197.49	27598.71	23813.47	17937.93	24003.38	13544.44	10822.17	19557.57	20027.74	19679.19	27313.0	23778.07	17218.190000000002	23343.02	13045.51	6-phosphogluconolactonase
EC:3.1.1.32	1144.35	1732.29	1645.92	3590.58	89.35	633.29	2148.6600000000008	125.1	1301.73	2877.49	2042.63	2098.4	668.28	2808.06	1215.17	1309.6999999999996	1572.2	2422.34	2294.04	2914.25	1003.57	876.9399999999998	1589.67	2118.83	Phospholipase A(1)
EC:3.1.1.4	1144.35	1732.29	1645.92	3590.58	89.35	633.29	2148.6600000000008	125.1	1301.73	2877.49	2042.63	2098.4	668.28	2808.06	1215.17	1309.6999999999996	1572.2	2422.34	2294.04	2914.25	1003.57	876.9399999999998	1589.67	2118.83	Phospholipase A(2)
EC:3.1.1.41	1672.2	662.25	1670.45	4934.2	2823.45	944.5	1549.65	675.77	4457.7	430.0	4500.5	4833.0	4708.15	2281.4700000000007	3324.85	1675.75	1793.8	1040.9	225.5	2745.25	1813.0	2603.33	3711.1	3710.75	Cephalosporin-C deacetylase
EC:3.1.1.45	173.8	8.29	1403.0	141.0	10.8	17.29	2976.23	59.40000000000001	569.2	6273.31	497.03	498.2000000000001	10.6	19.200000000000006	53.0	66.16999999999999	494.6	2783.69	1294.58	726.0	1247.4	98.49	97.2	23.5	Carboxymethylenebutenolidase
EC:3.1.1.5	2657.7	972.71	5806.75	2127.5	4295.2	1890.08	4001.54	1885.37	1622.3	6473.32	4392.089999999998	3697.67	6632.65	2424.77	3436.25	1835.7100000000007	1651.57	6359.68	1747.33	3462.5	6694.6	2194.38	4549.55	2212.33	Lysophospholipase
EC:3.1.1.53	36367.91	70189.33	21207.84	79673.58	84660.31999999999	124768.47	43769.720000000016	87778.87	59617.4	17505.81	65440.83	52309.70999999999	42146.460000000014	79431.08	33376.74	38839.139999999985	60773.07	49290.4	76713.48	84271.9	73925.26999999999	51525.08	61637.06999999999	21477.24	Sialate O-acetylesterase
EC:3.1.1.61	22179.6	3631.19	15058.5	1842.5	6232.1	4206.96	11882.360000000002	3324.6	4430.23	3363.41	23264.63	9491.34	12301.7	6975.469999999998	10417.33	11297.589999999998	10167.03	11649.84	6589.29	6143.17	9276.05	11169.19	5775.4	10578.58	Protein-glutamate methylesterase
EC:3.1.1.73	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	Feruloyl esterase
EC:3.1.1.75	0.0	0.0	830.0	0.0	0.0	0.0	35.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	133.0	0.0	0.0	519.0	0.0	0.0	0.0	Poly(3-hydroxybutyrate) depolymerase
EC:3.1.1.85	12626.75	19353.620000000006	9086.62	26806.58	24572.75	34140.29	16880.96	40380.8	18978.63	8901.49	24179.13	22019.2	14603.079999999998	25128.56	9944.54	14511.8	23950.6	17760.14	24916.84	28266.25	22099.57	18992.94	20868.869999999995	14167.03	Pimeloyl-[acyl-carrier protein] methyl ester esterase
EC:3.1.1.96	0.0	0.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	D-aminoacyl-tRNA deacylase
EC:3.1.11.1	135.6	1794.62	361.0	2942.0	367.6	33.29	973.03	1355.1	528.4	2868.91	842.63	1195.4	1013.2	1424.4	1253.0	1263.77	85.2	1547.09	388.29	690.0	2650.3	1162.69	3854.4	309.25	Exodeoxyribonuclease I
EC:3.1.11.2	38500.12	28721.72	37148.960000000014	38643.52	40294.89	42044.71	34414.10000000001	43548.13000000001	39278.53	16457.020000000004	36318.68	40572.54	37476.51	36468.8	30512.119999999995	34145.090000000004	37048.04	36404.49000000001	33899.87	35520.87	42718.52	36121.69	42048.7	30621.04	Exodeoxyribonuclease III
EC:3.1.11.5	41110.19	26677.210000000006	37778.19	47538.96000000001	44411.42	44428.39	39465.750000000015	42989.83	44611.66	17654.81	45081.69	48820.94	44001.58	39036.52	34655.1	36418.31	39691.4	37983.87	30725.370000000006	41397.34	45736.42	45228.4	46823.24999999999	40808.84	Exodeoxyribonuclease V
EC:3.1.11.6	82041.06999999999	54260.19	74509.25	75563.05000000003	82002.11	85279.92	70902.20000000001	86236.1	82397.56	34619.540000000015	80280.36	82367.58	75760.02	73972.93000000001	63733.73999999999	70538.17999999996	78347.56999999999	73120.48000000001	67872.24	75329.07	82080.04	76560.04000000001	77630.06999999999	68311.25	Exodeoxyribonuclease VII
EC:3.1.12.1	10616.85	9812.95	15258.92	19215.05	28443.62	26040.17	14400.759999999998	30784.1	25423.77	9101.83	19449.72	20968.67	19259.83	15812.75	12826.0	16604.019999999997	16015.26	12108.75	15611.18	18890.75	16863.6	17863.33	23332.8	15056.0	5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming)
EC:3.1.13.1	1121.6	2214.29	1051.0	3264.0	614.6	33.29	1472.36	2179.1	859.73	2911.91	1145.63	1470.4	1161.2	2070.4	1402.0	1958.77	661.2	2395.09	551.29	1052.0	3791.3	1383.69	3921.4	545.25	Exoribonuclease II
EC:3.1.13.3	39891.52	26879.25	35298.210000000014	34909.36	40275.09	42610.27	34582.04	41166.03	40433.63000000001	14289.61	40260.55	38992.64	36577.81000000001	35358.900000000016	29920.869999999995	33077.82	38565.5	34510.10000000001	32727.33	36560.87	37806.72	39216.16	35091.94999999998	33789.79	Oligonucleotidase
EC:3.1.13.5	1984.1	255.62	3750.92	203.33	657.27	158.04000000000005	2819.44	915.6	1247.07	9435.74	702.63	2776.4	919.28	280.73	1899.25	3448.94	1693.37	2572.09	6040.87	389.33	1251.3	488.69	1084.15	436.25	Ribonuclease D
EC:3.1.2.1	419.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	76.0	0.0	0.0	553.0	0.0	0.0	0.0	8.0	0.0	0.0	Acetyl-CoA hydrolase
EC:3.1.2.12	73.2	4.69	319.0	71.0	9.0	35.18	1794.86	39.7	290.8	5737.82	325.26	326.8	1.4	15.8	8.0	18.54	28.4	1962.38	571.29	0.0	140.1	69.38	68.20000000000002	14.25	S-formylglutathione hydrolase
