pathway	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	Pathway	Pathway1	Pathway2
ko04011	3.85063810413335e-05	6.27852709561627e-05	3.61962893018724e-05	0.000104553132514419	2.34627112993191e-05	9.40480923149722e-06	8.93499311787036e-05	0.000111855032463599	4.397121027918e-05	0.000200499629748166	5.45081847774128e-05	3.3169798911638e-05	2.61719502924586e-05	8.45010527275804e-05	5.05289548535363e-05	9.60581859367457e-05	6.94466499603541e-05	4.64097571529084e-05	8.4041065167057e-05	4.73426529816621e-05	5.4759994389333e-05	6.22816735743297e-05	2.82224080402806e-05	5.56451022436459e-05	MAPK signaling pathway - yeast	Environmental Information Processing	Signal transduction
ko00515	1.03607864932084e-08	5.69314381563331e-09	1.66848284491072e-07	6.86240930590179e-06	0	0	1.33825997878708e-08	1.22888539629374e-06	7.15576107838735e-07	6.18853219560711e-06	0	2.39506643012899e-07	0	0	8.70644443949598e-07	4.88010421361137e-07	7.59093426234312e-07	6.97073792190579e-07	0	2.80185925385316e-06	5.80864094363903e-08	0	0	0	Mannose type O-glycan biosynthesis	Metabolism	Glycan biosynthesis and metabolism
ko05162	1.11792886261718e-05	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	9.46818934991861e-06	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	5.12365052027273e-06	2.65520566018241e-06	1.28549086602446e-05	8.99473717387233e-06	1.28196227095049e-05	7.15475354305456e-06	3.64846420825484e-06	1.53928985006434e-05	2.58631478891516e-06	4.54467118200977e-07	2.66763036973284e-06	Measles	Human Diseases	Infectious disease: viral
ko04113	1.62249916483643e-05	2.89164737397693e-05	3.94874273295537e-06	3.00154940755206e-07	9.12668355428411e-07	3.14361248785483e-07	9.61684772922887e-06	7.92496531113516e-06	1.0328776188146e-05	1.48486453609768e-06	2.93407424513877e-06	4.30363499163804e-07	4.54581051089478e-06	7.09828256662531e-06	1.42984507613591e-05	2.23532578369809e-05	6.25992113141172e-06	1.8624940385092e-05	1.42177794765828e-06	3.85003681644571e-06	2.47544914881417e-05	5.35579664123765e-06	1.02749087593264e-06	7.38361977336767e-07	Meiosis - yeast	Cellular Processes	Cell growth and death
ko04131	0.00190266239498692	0.00207546518233696	0.00185056048464919	0.00207041957725096	0.00193947909228088	0.00195228606095466	0.00190645906971049	0.00186527042623925	0.00199018992986767	0.00197024855138273	0.00219588545994414	0.00197603617948654	0.00196628854347643	0.00202675090029601	0.00197759933282293	0.00191356265885488	0.00193654871608956	0.00196786360401895	0.00216509366339059	0.00203943495129786	0.00191343167404531	0.00194925269351046	0.00196104784440713	0.0020025380759481	Membrane trafficking	Brite Hierarchies	Protein families: genetic information processing
ko03019	0.00706866264421046	0.00674020618855826	0.007204886335144	0.00676479857705395	0.00679786792473909	0.00675331243940512	0.00691441916998705	0.0067369166735569	0.00688337063041547	0.00684372378647689	0.00693907437673061	0.00677741602845148	0.00698429643958093	0.00682294725297008	0.00700055153649209	0.00714447506829262	0.00704620663598396	0.00668954989942079	0.00696920934235443	0.00686114264846988	0.00697361016039203	0.006935714253499	0.0068049698162003	0.00702965737777733	Messenger RNA biogenesis	Brite Hierarchies	Protein families: genetic information processing
ko00980	0.000129375140940693	0.000265999762197667	0.00019088633930208	0.000235826192688128	0.000242890421548908	0.000238329617321185	0.000229205793956832	0.00037671697102578	0.000193927433592616	0.000548385380585995	0.000162878590789033	0.000191019645822327	0.00018564868636887	0.000197472766011482	0.000167719256372335	0.000234962853680475	0.000169405112180897	0.000234316780698102	0.000265450299889253	0.000242686667579439	0.000212334385641313	0.000186537150786193	0.0002212686781741	0.000112190529737077	Metabolism of xenobiotics by cytochrome P450	Metabolism	Xenobiotics biodegradation and metabolism
ko00680	0.00692100620632609	0.00745281386873198	0.00678971040752035	0.0072219312313035	0.00745772158631268	0.00716689067083455	0.00709507333800015	0.00726774206255473	0.0068834284414326	0.00645974164935052	0.00675284831062422	0.00728547613750965	0.00695017554369765	0.00752215011851919	0.00689353945836386	0.00709258932418578	0.00692257402552178	0.00742167572049834	0.00712202604925165	0.00719350473640867	0.00723834468322864	0.00697472997826379	0.00735084469626264	0.00683901660249207	Methane metabolism	Metabolism	Energy metabolism
ko05206	0.00057324366725353	0.000666739870722905	0.00069736353914647	0.000653455116089291	0.000685979048053616	0.000600605060214212	0.000784053065071882	0.000454226271256921	0.000726317564300652	0.000833175309578842	0.000879401293404122	0.000849034022055327	0.000850628727254797	0.000784548852936524	0.000816132355738458	0.000643018956902056	0.000836410731185306	0.000649333168683487	0.000821427852198118	0.000774538715521273	0.000691947188420503	0.000836481581677558	0.000596485523911592	0.00100164220849921	MicroRNAs in cancer	Human Diseases	Cancer: overview
ko04978	0.000331645149372327	0.000156135038458125	0.000274091131669605	0.000165354984561245	0.000112703608406481	0.000127251147244736	0.000243337038681169	0.000116304763693814	0.000242045784035726	0.000295471757072397	0.000180190750137611	0.000199424364289149	0.00021693092925701	0.000166222031389901	0.000294160999763157	0.000250578473002439	0.000222704389169635	0.00023277504952178	0.000178956209124438	9.06198888150266e-05	0.000168507221614732	0.000246902152599118	0.000130771925290335	0.00029060331613379	Mineral absorption	Organismal Systems	Digestive system
ko03430	0.00732849096592647	0.00680187873455565	0.00738428861825675	0.00664174541539356	0.00664656548680611	0.00664930722932616	0.00690356565851576	0.00683901292077931	0.00696833446542495	0.00603337055742474	0.00686872873195929	0.00684131518456265	0.00703860432015479	0.00686335788994268	0.00722199813155362	0.00732533565833782	0.00709860706316771	0.00694560405498612	0.00677038906074901	0.00675823479267323	0.00698377286177633	0.0071239057128109	0.00668587127402975	0.00724031931444064	Mismatch repair	Genetic Information Processing	Replication and repair
ko03029	0.0119844346692669	0.0112332796943778	0.0120586790115455	0.0108317616816974	0.011080184290175	0.0107685544057341	0.0112426086642571	0.0111306594366183	0.0109663476269334	0.0092728759495919	0.0108500853644373	0.0111217866093165	0.011450262689311	0.0110672766630976	0.0116278634127908	0.0120296593513634	0.0116271743899221	0.0111768977394863	0.0111964730169095	0.0109623330891158	0.0114907316409274	0.0113735843426478	0.011129688891518	0.011441885259389	Mitochondrial biogenesis	Brite Hierarchies	Protein families: genetic information processing
ko04137	4.89029122479434e-06	0	0	0	0	0	9.21168952065108e-06	0	0	0	0	0	0	4.80147371270994e-06	6.23745273277324e-07	6.18940046604369e-07	2.91159122391243e-07	7.84208016214402e-07	2.7747601881718e-06	0	1.93621364787968e-07	5.07933565758889e-07	0	7.14543849035581e-08	Mitophagy - animal	Cellular Processes	Transport and catabolism
ko00261	0.0023930028822128	0.00245389030203385	0.00232786192607433	0.00246191550016997	0.00257039032615515	0.00262578731793444	0.00239179667144068	0.00255053746746075	0.00255238757165723	0.00218567078232554	0.00250899369794445	0.00249202807494886	0.00241813345961757	0.00252818646787473	0.0023625899893338	0.00235626833518163	0.00257558870935909	0.0024137760451587	0.00252460328864034	0.00257064297475652	0.00259506784711608	0.00236845389342817	0.00243512600913607	0.00235852739425687	Monobactam biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko00510	0.000285486291427109	0.000307385928836818	0.000200699465538327	0.000311111552000226	0.000258093993843372	0.00029915768359562	0.000286320610939831	0.000301041131926044	0.000242494243114889	0.00012841740773072	0.00020918276758636	0.000245149456945196	0.000188163120767472	0.000302233855318647	0.000231410016173615	0.000246568098581239	0.000245158372717646	0.000277225157976393	0.000247474210931352	0.000282321284810186	0.000251829465252127	0.000208047618996524	0.000232650609555045	0.000223159427673585	N-Glycan biosynthesis	Metabolism	Glycan biosynthesis and metabolism
ko04621	0.00157668708241514	0.00144164121888431	0.00157590573947457	0.00139072228598602	0.00150648958124824	0.00142768326251045	0.00138896899133829	0.00129936188407152	0.00134923447517336	0.000902418087412421	0.00153010607632905	0.0013282529469879	0.00155671924320165	0.00142766832303313	0.00145776820281656	0.00145580626502563	0.00139456682423995	0.00136684157017435	0.00133114854693699	0.00152921376072729	0.00147678693729714	0.00145715929514954	0.00146219074923307	0.00144038737540917	NOD-like receptor signaling pathway	Organismal Systems	Immune system
ko00626	0.000350803279676918	0.00034334624476248	0.000360448689220873	0.000382329575403772	0.000407556640622506	0.000342951678913487	0.000376137594851132	0.000429811727019795	0.000418665691293748	0.000506754952070264	0.000362097933708628	0.000389886034479082	0.000405256159322748	0.000317101587491653	0.00037556937399881	0.000391634195461983	0.000300704670233439	0.000356615436757878	0.000332948176018723	0.000354357086226751	0.000331378609353899	0.00037160699552681	0.000400964482724769	0.000341769419350398	Naphthalene degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko04217	0.00180573640848004	0.00189025967059886	0.00200443587009232	0.0019143882121367	0.00189630709936854	0.00194827006302647	0.00183374237180813	0.00176777200439226	0.00204056592293101	0.00152070226856381	0.00190897803774365	0.00192644707750898	0.00193142671212126	0.00186951729005311	0.00192732767289462	0.0018724793229922	0.0018965065378557	0.00175430437383892	0.00186700564809625	0.0019044510479324	0.00187184741990844	0.00192418212930372	0.00188323339164556	0.00203430276548505	Necroptosis	Cellular Processes	Cell growth and death
ko00524	0.000688966399832122	0.00067263739840152	0.0007145720487445	0.00066153333905565	0.000574283266418911	0.000622948626712854	0.000750889644537559	0.000631076334733184	0.00082777401627455	0.000716000338138334	0.000947429673614763	0.000796917937879414	0.00067958306163502	0.000831232688064382	0.000669743628349024	0.000651066724858029	0.00089645491721504	0.000651931075572757	0.000876721025901572	0.000839236971640778	0.00064553546960605	0.000800585501945732	0.00061884283619709	0.00093797956699746	Neomycin, kanamycin and gentamicin biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko00760	0.00465134030229361	0.00461162881359368	0.00477868158308246	0.00419883214795967	0.00456100951570302	0.00454483981113323	0.00458211283851339	0.0047213369689131	0.0046881314252991	0.00422923313111127	0.00452629813058604	0.00452707532321161	0.00448974041681707	0.00465357792955823	0.00453016744839369	0.00473377988303204	0.00470505790016408	0.00466224692205953	0.00467024003547673	0.0046315255539248	0.00470317980119338	0.00467687584433868	0.00444785229752583	0.00455265111063994	Nicotinate and nicotinamide metabolism	Metabolism	Metabolism of cofactors and vitamins
ko00910	0.00314501974464148	0.00376921218826549	0.00333071110379681	0.00384580324909903	0.00373762542071074	0.00399794814065101	0.0034122425441638	0.00357165278791217	0.00363898207656601	0.00340645436402563	0.00374910400532536	0.00371531929389657	0.00341105217319538	0.00363178846833272	0.0035554731965762	0.0033559468518891	0.00343748303874629	0.00351514000235733	0.00363383362461709	0.00371451693151508	0.00365253228625512	0.00353464178687415	0.00360904342423148	0.00352966916917993	Nitrogen metabolism	Metabolism	Energy metabolism
ko00633	0.000393475732967171	0.000328767384408002	0.000299570644426426	0.000465296506399474	0.000342040117295448	0.000141876199803618	0.0005093457627063	0.000275211126991582	0.000217756306293148	0.001017866975678	0.000262061793622881	0.000477500371211673	0.000354000721950648	0.000371030139741573	0.000376425854227179	0.000477932530052302	0.000285312439242825	0.000305786340680262	0.000481578664136193	0.000233471372650777	0.000337262278576393	0.000368106607639352	0.000442714203335501	0.000406411462287892	Nitrotoluene degradation	Metabolism	Xenobiotics biodegradation and metabolism
ko04932	1.18009358157643e-05	3.99231710071286e-06	9.39745154348547e-05	4.3971742913183e-06	2.34421415150648e-06	7.4743233976968e-08	1.87021832035495e-05	2.01330895765058e-05	4.26238557919205e-05	1.64772064650839e-06	2.8219440192099e-06	3.483137624754e-05	1.56097437497083e-06	5.21718572246838e-06	6.2935898073682e-06	3.95169414370482e-05	1.5914965600707e-05	1.94527155133184e-05	2.45781836535591e-05	1.45938568330194e-05	3.05534513635413e-05	2.64851073574278e-06	1.14604751546333e-06	2.68549396595872e-06	Non-alcoholic fatty liver disease	Human Diseases	Endocrine and metabolic disease
ko03450	0.000266774711020375	3.64361204200532e-06	0.000117658629418362	4.66382216024264e-06	2.43223800304526e-06	2.68635976234867e-06	8.08336907603622e-05	1.54731920336255e-06	1.39819805281648e-05	5.43173027075732e-06	7.91835622953199e-06	5.5604835237612e-06	5.70704888038322e-05	1.73585746074757e-05	4.97047014642867e-05	8.74799149446732e-05	6.10791527244332e-05	8.08714516721102e-06	2.78163975888628e-05	7.30196773171445e-06	5.50368729409798e-06	5.64998346973229e-05	8.90656754474305e-06	3.09297450493542e-05	Non-homologous end-joining	Genetic Information Processing	Replication and repair
ko01054	0.000108935070523296	5.20003216404223e-05	8.57683606426354e-05	0.000127188517930975	5.13114194791011e-05	6.46405867397752e-05	5.83146785756471e-05	3.60383648914413e-05	0.000148325086406568	1.57874629386386e-05	7.56816418977064e-05	9.45365465020764e-05	0.000108635378798646	7.56015939506742e-05	0.000111731620749099	8.20163407102052e-05	7.31641280408852e-05	7.38566020492923e-05	4.72516434953038e-05	5.44926349668007e-05	8.67520524932489e-05	0.00010042053914876	0.000103007442270242	0.000114551263523649	Nonribosomal peptide structures	Metabolism	Metabolism of terpenoids and polyketides
ko00401	0.00124770703815246	0.00120560390327394	0.00118004839608681	0.00119457259184097	0.0011458810641124	0.00123099248530532	0.00119052076103891	0.00126276056408905	0.00116205492427766	0.00109492244011654	0.00122188540799327	0.00116740356004532	0.0011784648818999	0.00120441964564058	0.00121746487851533	0.00124975124427568	0.00123812058068428	0.00137414984429657	0.00123186338500226	0.00117280254883677	0.00122901838973939	0.00119534307280072	0.00115204648142359	0.00121744516906569	Novobiocin biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko03420	0.00356340363720124	0.0033198971804051	0.00359514450059913	0.00318252009629221	0.00320836181417631	0.00330410696344246	0.0033877164765759	0.00319153880091245	0.00344353404374424	0.00304242727350101	0.00333608642783646	0.00329795904074543	0.00345787433787132	0.00325434721797665	0.00353164222872905	0.00353562800406472	0.00344761111280407	0.00334911401623122	0.00346039953224565	0.0032397576036131	0.0034062773737166	0.00346172616129097	0.00325552926053488	0.00346074200677977	Nucleotide excision repair	Genetic Information Processing	Replication and repair
Nucleotide metabolism	2.94267057980104e-05	5.24002649934705e-05	0.000109179955761474	1.42561019129057e-05	6.1541644161624e-05	5.45844561740811e-05	5.53254518696964e-05	2.18653694869601e-05	2.36752121468487e-05	6.5380214085485e-05	5.81412040975082e-05	4.99857848550515e-05	9.86203570570676e-05	4.12047508392416e-05	5.73488297352323e-05	6.04712757417712e-05	7.22592470826535e-05	0.000102104863971135	4.03617534247565e-05	6.89806661805198e-05	7.69310928177912e-05	5.51333897455201e-05	0.000100801004411376	7.1784861433737e-05	Nucleotide metabolism	Not Included in Pathway or Brite	Unclassified: metabolism
ko00541	0.00556378202866515	0.00634268370258902	0.00494370499226996	0.00614086238627296	0.00528374157944471	0.00574204738741558	0.00546504090016299	0.00565970946223946	0.00583960618020336	0.00526963479417994	0.00648327818363129	0.0059524010610709	0.00517245565791247	0.00636545026233478	0.00544960930432882	0.00510385818207478	0.00664122665359892	0.00594063374904498	0.00631849757879798	0.00631776951653429	0.00600907022923431	0.00575249037191738	0.00534929335912064	0.00590389235271536	O-Antigen nucleotide sugar biosynthesis	Metabolism	Glycan biosynthesis and metabolism
ko00670	0.0049469186214123	0.00538455905303751	0.00474358660369042	0.00514376155889772	0.00552034376235306	0.0056427532873408	0.00499702317059993	0.00569671075302355	0.00505674181461152	0.00439897613903812	0.00497976752805547	0.00507973849243768	0.00500340276593057	0.00536349785071892	0.00493913942135195	0.00504049312356126	0.00528270335298839	0.00524763533342978	0.00541575423269036	0.00542027574304135	0.0053070087447707	0.00509590009678766	0.00505098005596433	0.00485702797400774	One carbon pool by folate	Metabolism	Metabolism of cofactors and vitamins
ko00511	0.00293562089345533	0.00621477327856847	0.00223174363264814	0.00560514709572385	0.00631133192965175	0.00726519816022083	0.00392528402332319	0.00699174588410415	0.00452382469976196	0.00466723253251122	0.00419717554716043	0.00419306048155321	0.00382315278326741	0.0055900753420296	0.00323718637937733	0.00393235786151424	0.0041521569173124	0.00407351168514453	0.00623268284564121	0.00623553797102282	0.00455675916228138	0.00408690447713531	0.0049056034346418	0.00249081935246438	Other glycan degradation	Metabolism	Glycan biosynthesis and metabolism
ko00514	1.03607864932084e-08	5.69314381563331e-09	1.66848284491072e-07	6.86240930590179e-06	0	0	1.33825997878708e-08	1.22888539629374e-06	7.15576107838735e-07	6.18853219560711e-06	0	2.39506643012899e-07	0	0	8.70644443949598e-07	4.88010421361137e-07	7.59093426234312e-07	6.97073792190579e-07	0	2.80185925385316e-06	5.80864094363903e-08	0	0	0	Other types of O-glycan biosynthesis	Metabolism	Glycan biosynthesis and metabolism
Others	0.00118456778361566	0.00131304519801976	0.00128777432466504	0.00137762353644608	0.00126627230508554	0.00124165148600295	0.00137021249708393	0.00121964238412033	0.00139030185877598	0.00256697460701965	0.00151843397390284	0.00136363574985806	0.00125698758840797	0.00132741708546383	0.00126308417838658	0.00133576260493285	0.0012631805423631	0.00137947058676881	0.00146501926006509	0.00133207685856596	0.00139799736980943	0.00124333004459583	0.00139913956200906	0.00125348926171452	Others	Not Included in Pathway or Brite	Unclassified: metabolism
ko00190	0.00913167022869211	0.0100280576587253	0.00922274170152575	0.0099361888919191	0.00979582882831277	0.0100538698906326	0.00938244970959768	0.0105164442168192	0.00982288610042521	0.00974381347831097	0.00884745718985828	0.00957033274384071	0.00922591618253169	0.00973398858084795	0.0093242793364682	0.00990813747889983	0.00968543857008174	0.00943686965474701	0.0100101231518615	0.0101431422110007	0.00996323778527006	0.00957232700827357	0.00953937062283928	0.00896813528766233	Oxidative phosphorylation	Metabolism	Energy metabolism
ko04921	2.44514561239717e-06	1.48021739206466e-06	9.03761540993306e-07	1.1370267618283e-06	1.26476376158353e-06	0	5.90786019802047e-06	1.10330586674547e-06	0	0	8.15280184357827e-07	0	4.53526338673957e-07	1.21206032845194e-05	4.61311608361354e-07	6.10013026701422e-07	2.07970801708031e-07	4.73792343129534e-07	1.53070448397081e-06	5.94639194163081e-07	2.85591513062252e-07	2.53966782879444e-07	0	3.5727192451779e-08	Oxytocin signaling pathway	Organismal Systems	Endocrine system
ko04151	0.000533888530582673	0.000454581877532827	0.000456773985752017	0.000427869811517254	0.000395000455155585	0.000374617749153035	0.000504509514186293	0.00038954456117048	0.00043434904817305	0.000460764961276551	0.000459727852587797	0.000449764566377955	0.000451952074922551	0.000441207731244924	0.000460914880378163	0.000502999006805118	0.000466086795226096	0.000398194581448686	0.00048893911684361	0.000408075682378099	0.000411854618928911	0.000487834116262252	0.000401803962529846	0.000488414062581555	PI3K-Akt signaling pathway	Environmental Information Processing	Signal transduction
ko03320	0.00124712735214816	0.00163542686766696	0.00116020846657798	0.00163174147107691	0.00143850829742141	0.00159966559729391	0.00130689350683928	0.00162500207244346	0.00136403287154772	0.00104074002058747	0.00125443886830123	0.00137691723522867	0.00126235354329318	0.00163031067574196	0.00124297515056385	0.00129963745495119	0.00139376780041979	0.00147044634089428	0.00154285862155207	0.00164169772642126	0.00149456157220604	0.00143863018965039	0.00161750310852866	0.00118384850819045	PPAR signaling pathway	Organismal Systems	Endocrine system
ko04972	3.83452708113641e-05	8.08644184570878e-05	4.46738506368638e-05	5.41318316938989e-05	9.86600978186121e-05	8.97648653420097e-06	4.72057824917355e-05	3.56948151784628e-05	4.85772606996367e-05	0.000238760086350939	7.47278808843264e-05	8.18476529583613e-05	5.25015800910375e-05	7.02845334178613e-05	7.13335886029057e-05	9.11751060498334e-05	3.7023378061667e-05	8.11565984202281e-05	0.000133419642608253	3.16068873232415e-05	7.97702597003596e-05	2.25420916483795e-05	3.08236395087836e-05	4.66690024120609e-05	Pancreatic secretion	Organismal Systems	Digestive system
ko00770	0.00572971852019881	0.00510186400427191	0.00567999156661564	0.00503474282924259	0.00532770745484124	0.00526700911368512	0.00551278232121123	0.00528313852226661	0.00517635723433359	0.0056183913462199	0.00536200806834069	0.00530391418425112	0.00533658968760209	0.00518361188520827	0.00551094737492745	0.00553882639365737	0.00552100565627153	0.0052706914847776	0.00543097516823663	0.00516077378770033	0.00519261956591034	0.0053359821528374	0.00506915814790917	0.00545690837613538	Pantothenate and CoA biosynthesis	Metabolism	Metabolism of cofactors and vitamins
ko04928	2.44514561239717e-06	0	0	0	0	0	4.60584476032554e-06	0	0	0	0	0	0	2.40073685635497e-06	3.11872636638662e-07	3.09470023302185e-07	1.45579561195621e-07	3.92104008107201e-07	1.3873800940859e-06	0	9.68106823939839e-08	2.53966782879444e-07	0	3.5727192451779e-08	Parathyroid hormone synthesis, secretion and action	Organismal Systems	Endocrine system
ko05012	0.000911572974424086	0.000896482561873521	0.000937129974337434	0.000937826112953573	0.000954983366653506	0.000970139741857515	0.000832661120978056	0.000864989018838867	0.000891608301140819	0.000517983210299099	0.000844822387448467	0.000869526528526271	0.000893456906955644	0.000907715695403747	0.000867984950040662	0.000898211389898067	0.000856116276603345	0.000836046780112894	0.000862419544981296	0.000957706333576064	0.000878353446671011	0.000867638019281386	0.000903221189537368	0.00082677332141243	Parkinson disease	Human Diseases	Neurodegenerative disease
ko05130	0.00047286443060846	0.000427364664893429	0.00046694950646218	0.000399899053798115	0.000390989347225991	0.000384924137652728	0.00044124226999415	0.00040903495265469	0.000428975259912684	0.000420707722787388	0.000403446982380304	0.000418910590878231	0.000423141761522667	0.000402934269714492	0.000426210083213809	0.00045748370312795	0.00043851101075902	0.000458754391994163	0.000413005855082586	0.000386627550576157	0.000428141564081463	0.000445838998324599	0.00039246100775443	0.00044158262053448	Pathogenic Escherichia coli infection	Human Diseases	Infectious disease: bacterial
ko05200	0.000460054872227582	0.000462722076889015	0.000558884246003036	0.000509031284885745	0.000410821120977679	0.000387399985294911	0.000476374270957268	0.000423873160767121	0.000496465385452	0.000581016955226702	0.000551023161236824	0.000489525756508417	0.000416432524905056	0.000454369485257884	0.000444804709491797	0.000475737792452429	0.000450925411825378	0.000471598085533054	0.00047248111982337	0.00044288646552223	0.000463870708147151	0.000464063758323939	0.000452937441159432	0.000444950861148192	Pathways in cancer	Human Diseases	Cancer: overview
ko05022	0.000287337245934121	0.000366849392705154	0.00034489030915646	0.000310200823750552	0.000239786144603536	0.000259510003232713	0.000289522844025739	0.000319796614063406	0.000316007165613431	0.000340703796368717	0.000187599474490296	0.000180586511915207	0.000186942291146507	0.000293510034865864	0.000242822735417543	0.000304428875649524	0.000207633889009264	0.000249042355640348	0.000309678486715057	0.000257865790480341	0.000302675210130907	0.000234840492630838	0.000245567355431913	0.000141375358707086	Pathways of neurodegeneration - multiple diseases	Human Diseases	Neurodegenerative disease
ko00311	0.00021856835444837	0.000320216851711302	0.000122366198149183	0.000395548970526667	0.000414134338749598	0.000458900242249443	0.00027171986000627	0.000420261941995633	0.000286094577829756	0.000258502078841197	0.000231877458105089	0.000361446772438796	0.000307481681622928	0.000353564103579575	0.000253876671182404	0.000246480494759258	0.000232055484312234	0.000269588387829605	0.000320863407442163	0.00036328755906004	0.000242375224441578	0.000305174260801294	0.000334682429479148	0.000242480574260866	Penicillin and cephalosporin biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko00040	0.00314405650232121	0.00526340197853966	0.00295270230002639	0.00451242221705701	0.00503090057109111	0.00555784435801045	0.00376886496287427	0.0050169915463185	0.00445697162526813	0.00413516341823414	0.00453523518991814	0.00440867568202459	0.00388023286995422	0.00479885399955245	0.00372766080814997	0.00332410250551824	0.00419950043046722	0.00403088573166986	0.00453446368126072	0.0049654876244411	0.00407387774043252	0.00384843298512868	0.00434679501317867	0.00336631753803319	Pentose and glucuronate interconversions	Metabolism	Carbohydrate metabolism
ko00030	0.00718139877647452	0.00755275487348649	0.00733343415100139	0.00705416253010838	0.00791207819238121	0.00805434337987481	0.00739222303716666	0.00754469183813291	0.00780838710862676	0.00649335840766149	0.00765768597201289	0.00791500662487864	0.00752877516510863	0.00759432240017336	0.00734858463582662	0.00708718990546768	0.00764579196853445	0.00720674608680998	0.00755998066753029	0.00776465023994189	0.00723243235804415	0.00745013921022829	0.00747685568330102	0.00761320473660371	Pentose phosphate pathway	Metabolism	Carbohydrate metabolism
ko01002	0.0163098889689683	0.0185546035749152	0.0176213123868871	0.0177175677784588	0.0182604306983558	0.0180822756096531	0.0171055720243359	0.0169815427428736	0.018315748872768	0.0159134005267963	0.01753635906323	0.0179484746741153	0.0176656092295774	0.0176811427039677	0.0178047090264575	0.0173322250216734	0.0171710921894178	0.01752921390327	0.0171617804294565	0.0178449325370098	0.0179500834564426	0.0176335575670294	0.018084969656378	0.0172854745175995	Peptidases and inhibitors	Brite Hierarchies	Protein families: metabolism
ko00550	0.00819145527443902	0.00728191494274537	0.00845505205539505	0.00720744671781986	0.00745091678664862	0.00703391823679513	0.00766215877357788	0.00700673891383658	0.00773536925180913	0.0062466101332972	0.00767911620735056	0.00779164217938508	0.00801664853000776	0.00731970845078307	0.00817267078337481	0.00805933047020547	0.00782798187777956	0.00756763142729836	0.00723322433447361	0.00722592617864161	0.00757756340888553	0.00794675798568039	0.00751460559928558	0.00816825811127145	Peptidoglycan biosynthesis	Metabolism	Glycan biosynthesis and metabolism
ko01011	0.0101433919122618	0.00967189828216279	0.0106734829746558	0.00951073531258165	0.00991035666154988	0.00947826916811342	0.00987903862057786	0.00934719259232275	0.0100238780591425	0.00910880148387988	0.00992616173696773	0.0100833125625953	0.0102039920337571	0.00957131028648525	0.0102882996173498	0.010232245791385	0.00992608283256291	0.00976030013120319	0.0095669334095882	0.00958588092793334	0.0100427123851464	0.0101771869448884	0.00988784850048862	0.010224132241015	Peptidoglycan biosynthesis and degradation proteins	Brite Hierarchies	Protein families: metabolism
ko04146	0.00142760686525088	0.00202189312601764	0.00149656426351834	0.00190546758314822	0.00178940954420955	0.00196318494346675	0.00165954062428276	0.00212345162352912	0.00184344965623046	0.0015198084759108	0.00176075019539077	0.00165053617321638	0.00148862975190791	0.00198884388890218	0.00149568372877511	0.00162444421747358	0.00170629103537269	0.00174716132798901	0.00189662907959279	0.0020052904664101	0.00183010110468923	0.0017234513451519	0.00180047196550517	0.00143953301914701	Peroxisome	Cellular Processes	Transport and catabolism
ko05133	0.00026300763265931	0.0006002627383309	0.000210879213071697	0.000554315438423223	0.000570190249979044	0.000633540446433122	0.000521876560017673	0.000627278720059981	0.000376400188484253	0.0012344851452575	0.00037101808006498	0.000421909663123708	0.000331298142677804	0.000551209286147104	0.000320840794199071	0.000364383812560109	0.000372836535200046	0.000564760581928185	0.00056050316324387	0.000587591207917687	0.000450896430924757	0.000372558489853361	0.000454026186299122	0.000263431238095872	Pertussis	Human Diseases	Infectious disease: bacterial
ko04145	2.48658875837e-06	0	0	0	0	0	4.60584476032554e-06	0	0	0	0	0	0	2.40073685635497e-06	3.11872636638662e-07	3.09470023302185e-07	1.45579561195621e-07	3.92104008107201e-07	1.3873800940859e-06	0	9.68106823939839e-08	2.53966782879444e-07	0	3.5727192451779e-08	Phagosome	Cellular Processes	Transport and catabolism
ko00405	0.000631948919602698	0.00063897540463423	0.000666990811134284	0.000601803008954551	0.00066035345173696	0.000676941819939569	0.000621827629140003	0.000719717273562475	0.000628363669065122	0.000576283207085622	0.000595731351151763	0.000588969101801937	0.000568327249840013	0.000641468158065844	0.000606455704036736	0.000612916212600792	0.000605439710618579	0.000577769503739382	0.000667412380103892	0.000656400033449724	0.000637592637169035	0.000596460995955271	0.000646029256802271	0.000551248785943555	Phenazine biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
