function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
PF08753	2662.35	3764.46	2047.5	6799.5	797.85	705.0	3062.73	2412.1	1855.73	2152.2	6658.2	4357.4	1706.2	5207.15	2185.0	3074.3	1366.36	3719.3	3222.29	2673.0	3723.9	1116.9	5647.0	2303.25	NikR C terminal nickel binding domain
PF08755	36.6	1.29	288.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	1014.09	203.29	0.0	70.3	33.69	30.4	10.25	Hemimethylated DNA-binding protein YccV like
PF08756	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	YfkB-like domain
PF08757	4573.55	6788.0	3485.85	5986.4	8074.75	2772.9	5578.25	1670.5	4879.83	683.45	4570.75	8625.9	3438.5	7049.9	7192.35	5717.6500000000015	3282.2	3143.3	4649.0	4258.2	3640.7	3729.75	3149.92	5401.95	CotH protein
PF08759	2140.2	3893.75	678.7	5225.7	2176.45	24.5	281.9	1473.77	810.2	253.0	5251.75	757.0	672.15	1302.92	1432.85	2174.5	592.97	1056.4	1630.5	2461.25	1916.5	732.0	2883.1	106.75	Domain of unknown function (DUF1792)
PF08760	5402.9	8290.0	4941.049999999998	16292.2	6297.4	8533.0	6437.85	5861.7	8170.4	3170.0	16588.25	10510.4	4920.8	11427.75	4031.7	3700.65	7101.0	6351.3	11706.9	10765.0	4992.1	7488.5	7274.8	8240.6	Domain of unknown function (DUF1793)
PF08761	565.0	21.0	124.0	85.0	262.0	267.0	509.0	96.0	169.0	84.0	183.0	359.0	315.0	360.4	246.33	108.0	182.0	619.0	264.0	29.0	273.0	278.0	356.0	220.0	dUTPase
PF08764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Staphylococcus aureus coagulase
PF08765	10619.5	1016.97	2979.0	4104.5	8236.0	3490.0	1937.73	5544.0	2649.66	1299.5	6338.16	9019.54	7187.0	5052.9	4175.0	2624.59	3679.16	4118.75	3717.0	948.5	3381.75	1261.0	787.5	4059.41	Mor transcription activator family
PF08768	203.0	1812.33	350.0	2835.83	369.5	51.75	51.0	1323.0	0.0	0.0	40.0	121.0	1005.0	1409.0	1258.0	1254.0	4.0	481.0	9.0	695.0	2538.0	333.67	3871.0	304.0	Domain of unknown function (DUF1794)
PF08769	31942.45	9260.43	36196.25	19288.35	27044.15	19585.67	26827.0	8904.2	28820.7	7590.5	30556.85	40608.64	34630.0	21903.72	25893.0	24954.32	24939.36	15691.75	14103.2	19550.42	23806.5	33591.0	25315.9	32206.33	Sporulation initiation factor Spo0A C terminal
PF08770	0.0	0.0	542.0	0.0	0.0	0.0	38.0	26.0	290.0	0.0	0.0	0.0	0.0	3.0	12.33	3.0	219.0	63.0	170.0	0.0	519.0	2.0	0.0	0.0	Sulphur oxidation protein SoxZ
PF08774	5957.0	1949.29	5744.75	2451.0	3180.5	1738.0	2396.75	2867.17	12235.0	1010.0	4705.25	4202.0	5590.0	3197.42	4742.5	2403.25	2279.17	7757.5	2823.5	5285.0	2841.5	5064.0	1787.0	2268.0	VRR-NUC domain
PF08775	0.0	0.0	0.0	0.0	0.0	17.29	7.43	0.0	0.0	1166.71	0.43	0.0	0.0	0.0	0.0	0.57	0.0	1.29	0.0	0.0	0.0	2.29	0.0	0.0	ParB family
PF08780	2136.0	2913.08	6562.5	5110.5	6583.17	5056.5	6357.38	4936.75	6428.67	8929.83	14697.0	10176.0	5859.33	7264.63	3502.5	3384.27	6497.83	4717.0	9822.33	7873.83	6013.6	7663.58	5382.6	6598.0	Nucleotidyltransferase substrate binding protein like
PF08786	36.6	1.58	0.0	70.0	3.6	42.01	892.89	12.0	0.4	5202.33	163.48999999999995	163.4	0.2	6.4	3.0	8.91	14.2	883.67	203.29	0.0	70.3	35.98	30.4	10.25	Domain of unknown function (DUF1795)
PF08787	10.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	89.0	0.0	0.0	0.0	0.0	68.0	10.0	20.0	0.0	126.0	340.0	0.0	4.0	4.0	5.0	0.0	Alginate lyase
PF08794	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	2.0	0.0	Lipoprotein GNA1870 C terminal like
PF08796	22.25	149.15	41.75	4.0	56.05	149.85	99.3	25.42	1.0	2.0	37.75	20.0	706.75	31.67	77.0	38.75	8.17	2291.2	29.25	10.0	41.75	115.33	1087.65	36.75	Protein of unknown function (DUF1797)
PF08797	2558.0	567.0	2160.0	5384.5	2590.0	863.5	1291.5	581.0	4250.5	204.5	3735.0	3904.0	3509.5	775.4	2790.0	1808.0	1973.5	1024.0	2444.75	3863.0	2376.0	2626.0	4091.5	3698.5	HIRAN domain
PF08798	762.6	495.29	443.75	390.5	606.6	317.75	1056.1	482.85	729.73	1708.2	1683.95	1716.4	861.95	861.4	430.5	467.7	747.7	1505.3	332.5	91.75	250.55	988.4	580.9	519.5	CRISPR associated protein
PF08800	46692.05	106407.0	31841.1	104201.4	127348.35	161112.6	52496.8	105329.8	77702.6	16153.8	76916.5	86821.2	61047.7	112835.25	42056.2	43042.0	87140.80000000003	68570.4	96475.6	117941.8	98763.0	68054.0	93231.5	44866.2	VirE N-terminal domain
PF08802	0.0	2.0	31.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Cytochrome B6-F complex Fe-S subunit 
PF08803	36.6	1.29	0.0	70.0	3.6	0.0	870.6	6.6000000000000005	0.4	1702.2	164.2	163.4	0.2	6.4	15.33	7.2	14.2	879.8	203.29	0.0	70.3	31.4	30.4	10.25	Putative mono-oxygenase ydhR
PF08805	535.0	108.67	96.0	318.0	247.0	0.0	43.33	449.0	174.33	0.0	295.0	275.0	148.0	258.0	38.0	16.0	192.0	206.0	0.0	0.0	19.0	31.0	26.0	187.0	PilS N terminal
PF08807	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacterial domain of unknown function (DUF1798)
PF08808	142.0	232.0	1729.0	893.0	398.0	604.0	865.0	524.0	464.0	0.0	321.0	718.0	281.0	498.0	196.0	350.0	579.0	853.0	531.0	731.0	1655.0	177.0	726.0	109.0	RES domain
PF08809	1070.0	102.0	192.0	636.0	494.0	7.43	21.43	898.0	344.0	1209.71	590.43	550.0	296.0	516.0	137.0	91.57	384.0	413.29	0.0	0.0	38.0	62.0	37.0	374.0	Phage related hypothetical protein (DUF1799)
PF08810	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Kinase associated protein B
PF08811	434.0	2.0	542.0	0.0	0.0	0.0	261.0	0.0	10.0	0.0	5.0	4.0	5.0	216.0	78.0	22.0	224.0	558.0	12.0	1.0	519.0	9.0	0.0	0.0	Protein of unknown function (DUF1800)
PF08812	259.25	18.5	364.75	167.75	309.75	1233.0	249.5	66.0	178.5	63.0	446.25	89.0	376.5	653.65	213.0	225.25	352.3300000000001	97.75	301.25	75.25	198.0	330.5	208.0	411.0	YtxC-like family
PF08813	126.0	0.5	1.5	12.0	11.0	27.22	14.86	0.0	14.0	2333.42	10.86	6.0	0.0	56.0	0.0	14.14	4.5	2.58	8.0	7.0	0.0	8.29	0.0	7.5	Phage tail tube protein, TTP
PF08814	0.0	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	XisH protein
PF08816	1106.6	103.0	192.0	706.0	497.6	0.0	887.6	904.6	344.4	1702.2	752.2	713.4	296.2	525.4	79.0	42.2	398.2	1354.8	368.0	0.0	108.3	95.4	35.40000000000001	384.25	Inhibitor of vertebrate lysozyme (Ivy)
PF08817	247.0	114.65	3.25	150.0	431.75	255.25	423.45	27.17	1246.0	0.0	134.5	441.6	9.75	27.67	93.75	137.25	336.17	251.5	46.0	53.25	54.0	444.33	213.17	1766.75	WXG100 protein secretion system (Wss), protein YukD
PF08818	1397.25	113.0	1323.5	2909.0	365.0	236.5	748.0	921.17	2283.0	209.0	193.33	529.6700000000002	977.0	1606.17	733.5	373.17	1010.5	670.0	650.0	1306.5	1330.0	230.0	4692.67	707.8299999999998	Domain of unknown function (DU1801)
PF08819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	Domain of unknown function (DUF1802)
PF08820	22.25	140.65	1.25	3.0	49.05	132.85	87.3	5.42	1.0	2.0	36.25	19.0	25.75	25.67	69.5	32.75	8.17	228.7	24.25	7.0	41.75	108.33	684.8199999999998	29.25	Domain of unknown function (DUF1803)
PF08821	3650.0	1132.07	1427.0	9361.0	1866.0	9169.0	2470.8299999999995	5577.0	2049.33	1082.0	3694.0	5782.1	2546.0	3549.0	4117.5	2053.4	1723.0	3578.0	1890.0	1552.0	2901.0	985.5	2402.0	5020.5	CGGC domain
PF08822	1070.0	102.0	192.0	636.0	494.0	0.0	14.0	898.0	346.33	0.0	590.0	550.0	296.0	516.0	75.0	32.0	384.0	412.0	0.0	0.0	38.0	62.0	0.0	374.0	Protein of unknown function (DUF1804)
PF08827	0.0	1.0	0.0	0.0	0.0	5.0	0.0	19.0	10.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF1805)
PF08830	9.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	Protein of unknown function (DUF1806)
PF08837	297.2	422.5	865.95	1747.2	2017.7	2632.5	2696.15	2830.6	3338.2	2667.0	4957.25	5218.0	1306.4	3883.25	846.1	537.25	5410.3	3246.9	3242.5	3880.0	1884.5	4384.0	1643.6	4306.0	Protein of unknown function (DUF1810)
PF08838	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Protein of unknown function (DUF1811)
PF08840	1361.2	2532.2	1115.45	1172.2	1964.1	726.05	1457.8000000000004	5197.85	2051.2	220.0	2110.33	1145.67	931.9	2247.25	869.35	1624.92	936.13	3670.5	432.75	2564.25	1110.25	690.0	1578.88	2219.33	BAAT / Acyl-CoA thioester hydrolase C terminal
PF08841	110.6	21.99	15.5	493.8	128.2	663.5	210.2	31.6	169.6	6.0	188.8	57.0	90.5	212.0	103.0	119.2	189.43	130.0	62.89	108.0	24.5	148.0	58.03	169.75	Diol dehydratase reactivase ATPase-like domain
PF08842	50119.88000000001	67202.0	26755.87	100218.63	101318.0	117881.4	39759.98	120168.0	59846.48	10662.43	56602.0	57551.4	52417.23	83554.71	37022.639999999985	48774.88	50783.2	52541.05	68584.25	97025.45	58157.72	54079.25	76923.02	31063.43	Fimbrillin-A associated anchor proteins Mfa1 and Mfa2
PF08843	24642.67	34564.55	24317.07	43329.28000000001	54698.25	54941.3	26711.48	60414.5	45173.23	8863.48	48048.8	43655.60000000001	35569.93	42880.91	28344.69	28620.48	34372.430000000015	30928.95	30679.5	42110.9	46015.17	33240.25	43572.37	25371.33	Nucleotidyl transferase AbiEii toxin, Type IV TA system
PF08844	0.0	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF1815)
PF08845	255.6	6.37	9.5	220.0	57.6	91.37	962.89	6.6000000000000005	0.4	5239.33	168.48999999999995	182.4	21.2	38.4	19.0	85.91	413.7	883.67	225.29	2.0	163.3	38.27	30.4	65.25	Toxin SymE, type I toxin-antitoxin system
PF08846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF1816)
PF08847	0.0	1.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF1817)
PF08848	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF1818)
PF08849	142.0	197.4	9.25	493.0	477.5	222.0	31.95	147.0	2.33	0.0	178.25	403.6	9.0	195.25	37.5	106.25	34.0	212.5	58.5	64.0	19.5	22.0	41.0	3.0	Putative inner membrane protein (DUF1819)
PF08850	0.0	0.0	0.0	0.0	0.0	0.0	3.0	26.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	Domain of unknown function (DUF1820)
PF08853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF1823)
PF08854	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF1824)
PF08855	0.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Domain of unknown function (DUF1825)
PF08856	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	Protein of unknown function (DUF1826)
PF08858	2.25	2.5	0.0	0.0	4.0	17.0	70.0	58.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	15.0	0.0	3.0	5.0	7.0	3.0	2.0	IDEAL domain
PF08859	475.0	1.2000000000000002	0.0	0.0	0.0	0.0	258.6	0.0	0.0	0.0	0.0	1.7999999999999998	0.0	15.0	48.0	55.0	26.0	134.0	412.0	0.0	0.0	44.5	0.0	6.0	DGC domain
PF08860	24.5	161.9	41.75	7.0	59.05	149.85	159.05	6.25	1.0	4.0	34.25	20.0	721.5	29.5	93.5	39.75	8.0	2271.2	36.25	10.0	46.75	115.33	1017.82	32.25	Domain of unknown function (DUF1827)
PF08861	0.0	20.75	40.5	4.0	3.0	23.0	13.75	0.0	0.0	0.0	0.0	0.0	474.25	0.0	24.0	2.0	0.0	2045.5	7.0	0.0	0.0	0.0	126.83	1.0	Domain of unknown function DUF1828
PF08862	172.0	16.5	130.25	0.0	76.0	0.0	113.25	0.0	0.0	0.0	5.0	0.0	897.75	0.0	123.75	64.0	65.0	2051.5	97.25	0.0	0.0	0.0	136.25	0.0	Domain of unknown function DUF1829
PF08863	2284.0	545.0	731.0	1222.0	1307.0	280.0	1133.0	338.0	91.0	1392.5	1576.0	2453.0	2778.0	777.0	2515.0	763.0	575.5	894.0	579.5	178.0	202.0	193.0	179.67	525.0	YolD-like protein
PF08864	2.25	1.5	0.0	0.0	4.0	17.0	70.0	20.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	9.0	0.0	3.0	5.0	7.0	3.0	2.0	UPF0302 domain
PF08865	0.0	2.0	62.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	Domain of unknown function (DUF1830)
PF08866	22.25	168.9	41.75	8.0	56.05	149.85	101.05	6.42	1.0	2.0	37.75	20.0	721.5	31.67	101.0	38.75	8.17	2303.7	31.25	10.0	41.75	115.33	1089.65	37.75	Putative amino acid metabolism
PF08867	1342.5	1699.5	389.75	612.0	1630.75	77.93	254.68	150.0	188.0	1369.71	1486.01	185.67	149.5	2806.5	422.0	597.49	70.83	738.79	482.5	1948.5	345.0	249.0	553.5	616.0799999999998	FRG domain
PF08868	0.0	2.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YugN-like family
PF08869	0.0	2.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	XisI protein
PF08870	46.6	2.8	0.0	123.8	14.2	192.0	0.0	1.6	18.6	54.0	10.8	22.4	0.0	75.0	6.0	13.2	25.6	3.0	5.6	5.0	2.0	6.0	3.2	0.0	Domain of unknown function (DUF1832)
PF08873	1070.0	324.0	192.0	636.0	494.0	0.0	98.0	898.0	346.33	43.0	590.0	550.0	296.0	516.0	138.0	343.0	384.0	412.0	0.0	0.0	38.0	62.0	37.0	374.0	Domain of unknown function (DUF1834)
PF08874	511.6	574.2	1571.0	5463.8	2596.2	1726.0	931.2	599.6	4469.6	190.0	3986.8	4030.0	3638.0	1518.0	2607.0	1744.2	1749.6	968.0	392.1	2927.0	1868.5	2807.0	3758.2	3875.0	Domain of unknown function (DUF1835)
PF08875	0.0	57.67	0.0	69.0	0.0	0.0	36.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	1.5	0.0	26.0	7.25	Domain of unknown function (DUF1833)
PF08876	14050.6	6892.8499999999985	20406.0	9726.55	15169.5	12136.35	14473.0	5299.35	19111.1	3083.0	20692.13	18997.67	21473.25	11751.05	14074.5	13742.12	15855.43	14265.7	8740.85	12488.25	15779.5	18923.83	16302.35	19169.83	Domain of unknown function (DUF1836)
PF08877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.5	MepB protein
PF08878	1347.2	187.65	1195.87	1515.2	1237.67	281.6	1634.53	933.6	1327.87	6877.83	1036.0	823.0	1455.73	1984.33	1396.6	2399.67	1993.8	1063.6	4117.33	832.3299999999998	637.0	2111.33	340.0	1504.0	Domain of unknown function (DUF1837)
PF08883	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	Dopa 4,5-dioxygenase family
PF08884	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flagellin D3 domain
PF08885	10822.079999999998	17379.0	7396.869999999999	20398.980000000003	21161.95	26214.4	12675.53	29369.35	17346.530000000002	3884.78	17307.75	16025.8	12582.48	21138.410000000003	10171.54	12292.880000000005	16251.4	18574.95	17129.15	23244.95	19729.47	14507.0	16754.87	9562.88	GSCFA family
PF08886	111.0	16.0	542.0	0.0	0.0	0.0	173.0	0.0	129.0	0.0	0.0	0.0	0.0	25.0	23.0	15.0	221.0	22.0	333.0	362.0	520.0	0.0	2.0	11.0	Glutamate-cysteine ligase
PF08887	0.0	111.0	7.25	116.0	148.5	5.0	194.55	125.0	175.0	0.0	87.25	0.0	9.0	174.25	15.5	146.85	6.0	7.5	12.5	59.0	80.1	0.0	52.6	5.0	GAD-like domain
PF08888	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	HopJ type III effector protein
PF08889	11155.78	17426.0	8047.07	21944.180000000004	21372.15	26214.4	13446.73	29482.95	17819.730000000003	3979.78	18811.25	16025.8	12153.88	22443.410000000003	10528.14	12502.480000000005	16259.2	16642.35	17947.940000000002	24326.95	20159.07	14507.0	17069.739999999998	9599.88	WbqC-like protein family
PF08890	380.0	426.5	727.5	1250.0	721.0	1497.5	805.0	271.0	516.0	108.0	1242.33	1264.67	486.0	1233.4	1007.5	764.17	718.33	612.0	415.0	572.5	345.0	347.0	1251.0	1027.83	Phage XkdN-like tail assembly chaperone protein, TAC
PF08891	36.6	1.29	0.0	70.0	3.6	17.29	878.03	33.1	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	YfcL protein
PF08892	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	YqcI/YcgG family
PF08895	210.0	1718.0	903.0	2788.0	304.0	0.0	257.0	1322.0	657.0	0.0	640.0	919.0	993.0	1435.0	1097.0	1255.0	291.0	619.0	340.0	1052.0	2610.0	797.0	3819.0	30.0	Domain of unknown function (DUF1840)
PF08897	14.0	0.0	542.0	0.0	0.0	0.0	156.0	26.0	129.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	221.0	0.0	333.0	362.0	520.0	0.0	2.0	0.0	Domain of unknown function (DUF1841)
PF08899	848.0	332.67	99.0	323.0	247.0	0.0	160.32999999999996	779.0	205.33	43.0	308.0	279.0	153.0	602.0	111.0	349.0	197.0	810.0	12.0	1.0	622.0	224.0	66.0	225.0	Domain of unknown function (DUF1844)
PF08900	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	6.0	0.0	126.0	340.0	0.0	0.0	4.0	5.0	0.0	Domain of unknown function (DUF1845)
PF08901	1278.0	559.1700000000002	1381.5	7607.0	2565.0	4341.5	1209.13	14848.0	4708.33	281.0	3849.0	4986.0	3371.0	1250.0	3304.0	5259.4	1889.5	1676.0	294.0	2663.0	3125.0	2799.0	3850.0	4699.5	Protein of unknown function (DUF1847)
PF08902	7612.45	11883.32	15178.45	13400.2	14251.37	12907.5	10866.56	5970.85	22941.7	10092.33	23817.08	14562.27	15005.73	13552.08	13256.6	11753.19	11243.79	9446.9	13362.58	13896.83	12822.1	15226.08	12618.2	16340.33	Domain of unknown function (DUF1848)
PF08903	10561.9	9389.55	15279.1	8899.45	11906.2	11724.4	12319.5	4442.85	18232.1	3293.2	17030.629999999994	17280.47	14413.75	9829.65	13810.1	12148.77	12742.63	9280.55	7852.85	10850.45	12768.45	16555.33	12959.62	16595.78	Domain of unknown function (DUF1846)
PF08904	0.0	0.0	288.0	0.0	0.0	0.0	35.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF1849)
PF08905	858.67	328.92	213.67	2814.33	207.67	3348.0	482.13	1084.66	555.0	6.0	295.0	1223.0	61.0	379.67	878.0	718.4	397.67	3925.0	283.0	69.67	1419.0	189.0	338.33	1083.33	Domain of unknown function (DUF1850)
PF08906	0.0	111.0	7.25	116.0	148.5	5.0	194.55	125.0	175.0	0.0	87.25	0.0	9.0	174.25	15.5	146.85	6.0	7.5	12.5	59.0	80.1	0.0	52.6	5.0	Domain of unknown function (DUF1851)
PF08907	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	1.0	2.0	7.0	0.0	Domain of unknown function (DUF1853)
PF08908	0.0	0.0	0.0	69.0	0.0	17.29	7.43	0.0	0.0	1166.71	0.43	0.0	0.0	0.0	0.0	0.57	14.0	1.29	0.0	0.0	1.5	2.29	0.0	7.25	Domain of unknown function (DUF1852)
PF08909	27.0	18.0	0.0	2.0	7.0	0.0	402.0	0.0	1246.0	92.0	54.0	24.0	3.0	0.0	56.0	42.0	293.0	81.0	0.0	37.0	20.0	419.0	0.0	1745.0	Domain of unknown function (DUF1854)
PF08915	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	3821.0	906.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	Archaea-specific editing domain of threonyl-tRNA synthetase
PF08918	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	72.4	2868.91	162.63	163.4	3.2	6.4	170.0	161.76999999999995	14.2	881.0899999999998	207.29	183.0	223.3	33.69	30.4	10.25	PhoQ Sensor
PF08921	942.25	8.9	139.42000000000002	257.08000000000004	153.75	976.0	234.53	97.0	181.33	64.33	375.25	93.1	280.83	294.91	426.34	146.07999999999996	530.5	456.75	225.25	582.25	230.17	341.0	173.67000000000004	312.83	Domain of unknown function (DUF1904)
PF08922	1646.85	150.2	458.5	735.8	359.7	1504.0	939.2	338.6	424.6	777.0	1425.8	1846.0	1947.0	1616.0	1075.0	405.45	995.1	759.75	516.1	386.0	396.75	351.0	541.7	490.75	Domain of unknown function (DUF1905)
PF08924	1.0	0.4	0.0	0.5	26.5	0.75	1.2	0.0	0.0	0.0	0.0	0.6	19.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	356.0	0.0	Domain of unknown function (DUF1906)
PF08928	0.0	104.0	7.25	849.0	136.5	0.0	179.75	123.0	0.0	0.0	1388.25	0.0	9.0	1119.25	324.5	62.25	6.0	21.5	12.5	59.0	19.5	0.0	225.0	10.0	Domain of unknown function (DUF1910)
PF08929	0.0	104.0	7.25	849.0	136.5	0.0	179.75	123.0	0.0	0.0	1388.25	0.0	9.0	1119.25	324.5	62.25	6.0	21.5	12.5	59.0	19.5	0.0	225.0	10.0	Domain of unknown function (DUF1911)
PF08930	20.0	140.15	1.25	3.0	49.05	132.85	17.3	5.42	1.0	0.0	36.25	19.0	25.75	25.67	69.5	32.75	8.17	228.7	24.25	7.0	36.75	108.33	684.8199999999998	29.25	Domain of unknown function (DUF1912)
PF08936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carboxysome Shell Carbonic Anhydrase
PF08937	150.0	73.67	140.0	7.0	129.0	140.0	307.33	50.5	89.0	57.0	20.0	549.0	131.0	32.0	171.0	311.0	82.0	179.0	78.0	189.0	160.0	10.0	46.0	19.0	MTH538 TIR-like domain (DUF1863)
PF08940	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF1918)
