function	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	description
K05919	16965.5	6157.65	14671.67	13069.33	14247.67	10917.17	13474.83	12993.16	19704.83	4205.0	17422.83	18996.61	14971.0	11440.74	14651.0	13012.24	16353.16	13256.0	9914.5	8530.34	12080.0	15186.0	12775.83	18794.99	dfx; superoxide reductase [EC:1.15.1.2]
K05921	36.6	1.58	0.0	139.0	3.6	17.29	884.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	12.4	3.0	13.77	28.2	1007.09	538.0	0.0	71.8	37.69	30.4	17.5	hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]
K05922	0.0	2.0	0.0	57.5	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	14.33	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	hydB; quinone-reactive Ni/Fe-hydrogenase large subunit [EC:1.12.5.1]
K05927	0.0	2.0	0.0	115.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	14.33	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	hydA; quinone-reactive Ni/Fe-hydrogenase small subunit [EC:1.12.5.1]
K05934	13231.02	5652.41	17800.92	8301.380000000001	13119.62	14535.0	11913.33	9132.43	14755.93	3518.0	16536.879999999994	15146.67	16020.0	11143.82	12350.0	11230.02	13234.43	10066.25	7101.39	9551.92	14128.5	15683.5	10548.36	16304.41	E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]
K05936	24817.02	5692.41	22979.92	8270.380000000001	13182.12	14539.0	15205.33	9184.43	15673.93	3452.0	16662.879999999994	15325.67	18603.0	11315.82	13847.0	14801.02	15993.43	10307.25	8022.39	9671.92	14315.5	18296.5	10957.36	17123.41	cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]
K05937	2.25	0.5	0.0	3.0	3.0	10.0	73.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	9.0	5.0	0.0	28.0	5.0	0.0	5.0	0.0	360.0	2.0	K05937; uncharacterized protein
K05939	1068.6	166.95	27.67	211.5	66.27	33.29	2368.36	66.60000000000001	723.0699999999998	9278.24	408.63	278.4	262.53	299.73	839.33	2002.44	1513.1999999999996	1783.09	3788.62	424.33	567.3	702.02	40.40000000000001	290.25	aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]
K05946	19668.370000000006	19298.68	12468.59	25874.68	46138.99	46459.67	16873.13	33904.86	17007.870000000006	10067.58	10338.27	25251.47	25237.83	26773.07	14313.75	17792.22	21232.2	23540.5	22218.78	27886.92	26021.5	17187.08	27986.23	12018.33	tagA, tarA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]
K05952	0.0	91.33	0.0	153.0	60.0	33.29	15.43	26.5	0.0	1166.71	40.43	113.0	20.0	8.0	174.0	16.57	15.0	70.29	178.0	0.0	490.5	334.29	0.0	287.25	K05952; uncharacterized protein
K05964	83.6	11.48	42.5	244.0	19.4	51.39	919.63	11.6	28.4	2874.91	200.96	218.07	15.7	70.4	297.5	107.34	39.53	898.29	215.29	201.5	134.8	53.69	443.8	367.33	citX; holo-ACP synthase [EC:2.7.7.61]
K05966	319.6	22.48	42.5	289.0	19.4	90.39	1045.63	11.6	38.4	2926.91	200.96	242.07	15.7	109.4	321.5	144.34	60.53	944.29	336.29	201.5	132.8	75.19000000000003	443.8	370.33	citG; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]
K05967	162.25	44.5	292.75	115.75	588.75	1584.0	204.0	277.0	479.0	51.0	337.25	738.5	224.5	618.65	273.0	100.75	297.5	166.75	367.25	1014.25	274.5	37.0	621.0	234.5	K05967; uncharacterized protein
K05970	36367.91	70189.33	21207.84	79673.58	84660.31999999999	124768.47	43769.720000000016	87778.87	59617.4	17505.81	65440.83	52309.70999999999	42146.460000000014	79431.08	33376.74	38839.139999999985	60773.07	49290.4	76713.48	84271.9	73925.26999999999	51525.08	61637.06999999999	21477.24	SIAE; sialate O-acetylesterase [EC:3.1.1.53]
K05973	0.0	0.0	830.0	0.0	0.0	0.0	35.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	133.0	0.0	0.0	519.0	0.0	0.0	0.0	phaZ; poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]
K05978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	stpA; glucosylglycerol 3-phosphatase [EC:3.1.3.69]
K05979	1438.25	938.0	875.0	1524.0	152.75	65.0	825.3000000000002	119.0	2422.5	114.5	7682.0	2757.5	1.0	644.15	530.0	908.4	517.33	723.0	1217.5	855.0	354.5	77.0	643.0	29.5	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]
K05982	36.6	3.29	31.0	70.0	3.6	17.29	878.03	19.6	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	29.2	881.0899999999998	203.29	0.0	70.3	36.69	31.4	10.25	E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]
K05984	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	cho; excinuclease Cho [EC:3.1.25.-]
K05985	11808.34	3613.48	10360.17	10883.58	8306.470000000001	7116.52	10060.55	7085.58	8188.5	1963.0	8712.67	14155.17	12778.5	7569.16	10151.5	9431.5	10557.34	11561.45	7047.0	5478.09	6792.25	14129.83	7817.48	15983.58	rnmV; ribonuclease M5 [EC:3.1.26.8]
K05988	441.2	2460.4	1250.45	1460.2	2086.5	8127.1	3940.2	2968.85	5062.2	2436.0	6153.75	5293.0	2079.4	4085.25	1468.6	552.25	5443.8	3690.1	6621.0	4579.0	3017.0	6164.25	2821.0	4636.5	dexA; dextranase [EC:3.2.1.11]
K05989	18832.91	34021.65	14578.2	40715.10000000001	31644.8	44019.5	20147.300000000007	33289.9	31022.5	8497.0	41596.65	30841.2	17204.15	42541.0	17101.35	18418.9	25643.6	23722.4	35244.8	40595.25	27376.8	25733.5	25087.5	18538.75	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
K05992	0.0	0.0	40.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	874.0	10.0	0.0	0.0	0.0	2027.0	0.0	0.0	0.0	0.0	152.0	0.0	amyM; maltogenic alpha-amylase [EC:3.2.1.133]
K05995	3267.87	1771.92	2082.67	2678.13	1522.3	490.25	2747.76	921.2	4154.83	2232.03	879.83	648.47	1705.53	2130.56	2742.84	3214.4	2039.8	2227.8	2227.390000000001	3483.5	3111.4700000000007	3084.9	1060.94	4119.91	pepE; dipeptidase E [EC:3.4.13.21]
K05997	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	sufA; Fe-S cluster assembly protein SufA
K06001	19023.33	21127.57	20823.79	23824.230000000003	27218.37	31324.4	20494.39	31955.85	29805.03	10717.61	22786.0	23666.4	20697.81	29462.490000000005	16879.870000000006	21071.05	25241.4	22563.45	26297.230000000003	29122.03	28809.22	25388.83	22873.869999999995	19131.13	trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K06006	36.6	1.29	0.0	70.0	3.6	17.29	878.03	33.1	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	cpxP; periplasmic protein CpxP
K06012	23903.35	5913.13	25591.75	9786.05	17261.95	11897.67	17408.0	5081.1	20964.6	3036.5	20441.550000000007	20912.24	22529.0	12868.82	15838.5	16382.62	18187.26	9226.75	9628.6	12732.92	15740.0	21593.5	15053.7	21741.83	gpr; spore protease [EC:3.4.24.78]
K06013	1155.0	64.0	949.67	3663.83	309.0	0.0	692.3299999999998	1108.0	897.33	324.33	4641.0	1887.0	929.33	1728.66	905.67	271.33	815.33	1658.0	407.0	1892.0	1293.67	1109.0	3867.67	127.33	STE24; STE24 endopeptidase [EC:3.4.24.84]
K06015	5315.0	1288.0	2713.0	6152.0	3449.0	1184.0	2471.8	1716.0	4916.0	873.0	5640.0	6638.0	6619.0	2314.8	4618.0	3759.4	3988.0	3118.0	855.0	3063.0	3058.5	4876.0	4162.0	6255.25	E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K06016	3529.0	3555.0	1674.0	13174.0	2131.5	7298.5	1757.8	3218.0	3287.0	1041.5	1773.33	4714.67	2226.0	3658.8	5368.5	4064.82	1708.83	3517.75	1039.0	2170.5	6575.25	1876.0	9023.5	4935.08	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K06019	1820.0	152.0	154.17000000000004	2791.5	256.17	3502.5	1639.83	95.5	1000.17	6556.33	588.0	1654.0	177.32999999999996	119.33	1567.0	2317.17	2591.5	1189.0	4034.33	92.33	1149.0	506.83	653.0	1443.5	ppaX; pyrophosphatase PpaX [EC:3.6.1.1]
K06020	210.0	1718.0	892.0	2748.0	282.0	0.0	257.0	1322.0	129.0	0.0	0.0	1.0	983.0	1426.0	1095.0	1252.0	274.0	578.0	333.0	1052.0	2605.0	1.0	3813.0	30.0	E3.6.3.25; sulfate-transporting ATPase [EC:3.6.3.25]
K06023	24791.27	7006.4299999999985	26655.17	9852.05	17408.67	12520.52	19040.08	5312.52	22059.27	9456.83	21533.800000000007	21752.34	23423.83	13107.82	17014.0	18685.04	20900.43	12687.45	13530.68	13176.25	16382.75	22730.660000000003	16559.35	22079.08	hprK, ptsK; HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]
K06024	28278.44	9159.18	28764.67	16515.71	19343.67	16218.27	20053.55	12427.18	22356.6	3997.0	21574.800000000007	22792.84	24971.5	15026.16	20357.0	19911.270000000004	21285.1	17944.95	12824.85	14325.59	20088.25	22721.5	21901.18	23939.91	scpB; segregation and condensation protein B
K06027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NSF, SEC18; vesicle-fusing ATPase [EC:3.6.4.6]
K06034	236.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	24.0	26.0	13.0	36.0	121.0	0.0	0.0	21.5	0.0	3.0	comD; sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]
K06039	133.6	109.62	0.0	154.0	63.6	33.29	903.03	6.6000000000000005	0.4	2868.91	4023.63	1184.4	20.2	36.4	183.0	35.77	15.2	909.09	211.29	0.0	561.3	363.69	34.40000000000001	301.25	ychN; uncharacterized protein involved in oxidation of intracellular sulfur
K06041	13727.35	20385.37	11617.71	30863.81	23508.89	29891.19	16361.69	38755.110000000015	19737.6	14272.02	19082.38	20240.2	14437.009999999998	24072.810000000005	14791.87	17856.72	18878.770000000004	24388.04	21783.770000000004	25528.95	24463.77	16302.02	25349.599999999995	11792.46	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K06042	14407.02	5937.41	17599.92	8931.380000000001	13648.12	14135.0	12046.33	9727.43	14982.43	3552.5	17079.879999999994	15717.67	16120.0	11317.82	12476.5	11596.02	13591.43	10554.25	7271.39	9370.92	13509.5	15566.5	10592.36	16684.41	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]
K06044	18.0	7.29	11.0	69.0	39.5	26.04	20.43	0.0	41.0	1166.71	116.43	33.0	7.0	3.0	4.0	25.57	19.0	76.29	240.0	10.0	1.5	5.29	13.0	7.25	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]
K06045	10.0	3.0	36.67	0.0	0.67	0.0	850.33	1.0	287.67	6409.33	31.0	4.0	78.33	8.33	371.0	1449.67	950.0	19.0	3536.33	61.33	1.0	1.33	1.0	0.0	shc; squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]
K06046	0.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	luxE; long-chain-fatty-acid---luciferin-component ligase [EC:6.2.1.19]
K06048	134.6	20.29	542.0	73.83	31.1	53.04	919.03	7.6	290.4	2868.91	3983.63	1076.4	2.2	12.4	15.0	14.77	233.2	981.09	374.29	5.0	592.3	38.36	90.4	15.25	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K06073	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	ABC.VB12.P, btuC; vitamin B12 transport system permease protein
K06074	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	ABC.VB12.A, btuD; vitamin B12 transport system ATP-binding protein [EC:3.6.3.33]
K06075	342.6	74.78999999999998	23.5	531.0	115.6	485.79	1581.03	36.6	1507.4	3110.91	426.63	257.4	87.2	262.4	336.0	362.77	441.7	1222.09	493.29	335.0	267.8	615.6899999999998	229.4	1948.0	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
K06076	9814.85	20380.29	7345.62	22536.230000000003	21753.55	26257.980000000003	10776.12	32046.450000000004	17504.760000000002	7676.15	18160.81	17441.199999999993	13389.929999999997	22594.56	11306.54	15168.62	15387.6	15518.08	17702.690000000002	22421.7	19907.77	15559.23	20298.27	10077.88	fadL; long-chain fatty acid transport protein
K06077	962.6	381.62	646.67	476.0	311.27	33.29	1873.36	813.1	471.07	9321.24	523.63	551.4	241.53	306.73	660.0	1793.44	1357.1999999999996	1777.09	3905.62	60.33	1100.3	589.02	72.4	522.25	slyB; outer membrane lipoprotein SlyB
K06078	73.2	3.16	0.0	71.0	7.2	17.29	1748.63	39.7	0.8	4571.1100000000015	324.83	326.8	0.4	12.8	6.0	14.97	14.4	1760.89	401.29	0.0	139.1	65.09	60.8	13.25	lpp; murein lipoprotein
K06079	3817.6	6497.29	1447.0	8907.0	16847.6	17710.29	4232.030000000002	12644.6	6049.4	3754.91	162.63	6356.4	6620.2	7406.4	3096.0	3417.77	3889.2	5883.09	6042.29	10093.0	7183.3	4473.69	10014.4	18.25	cutF, nlpE; copper homeostasis protein (lipoprotein)
K06080	36.6	1.29	0.0	70.0	3.6	17.29	878.03	33.1	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	rcsF; RcsF protein
K06113	9056.63	30939.5	8147.37	20127.430000000004	25664.4	26079.7	12123.38	20372.95	17564.230000000003	3436.93	32585.33	18114.870000000006	13211.63	22591.160000000003	13786.34	9348.2	17234.86	12711.2	15444.5	22654.6	18213.77	19804.25	18538.37	7853.26	abnA; arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]
K06118	6.0	1.0	31.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	SQD1, sqdB; UDP-sulfoquinovose synthase [EC:3.13.1.1]
K06120	24.6	1.3	1.5	86.8	32.2	201.5	54.0	1.6	4.6	0.0	0.8	12.4	0.0	19.0	0.0	4.2	88.1	0.0	5.6	0.0	0.0	0.0	3.2	1.5	dhaB; glycerol dehydratase large subunit [EC:4.2.1.30]
K06121	24.6	1.3	1.5	86.8	32.2	201.5	54.0	1.6	4.6	0.0	0.8	12.4	0.0	19.0	0.0	4.2	88.1	0.0	5.6	0.0	0.0	0.0	3.2	1.5	dhbC; glycerol dehydratase medium subunit [EC:4.2.1.30]
K06122	0.0	0.0	0.0	0.0	29.0	7.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	dhbE; glycerol dehydratase small subunit [EC:4.2.1.30]
K06131	52017.98	45375.31000000001	50266.99000000001	52824.31000000001	67558.22	73045.15000000001	45971.7	69283.52	65758.73000000001	25300.130000000005	57287.94	59442.30999999999	58656.61000000001	60973.93000000001	44999.99	48325.18	56445.73	53755.03	47815.66	63280.9	67783.02	55869.96000000001	59590.15	43329.84000000001	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
K06132	1147.6	35.29	179.0	22.0	166.6	12.0	1325.6	118.6	39.4	1911.2	948.2	1221.4	1373.2	292.4	880.0	125.2	76.2	1300.8	525.29	30.0	131.8	44.4	41.40000000000001	65.0	clsC; cardiolipin synthase C [EC:2.7.8.-]
K06133	10027.7	3195.32	13347.67	4580.96	9752.0	7565.69	8619.46	3604.2	14399.16	5035.74	6027.26	10848.17	9122.03	8837.56	7493.84	8157.969999999998	9744.96	7866.39	4857.1399999999985	5522.0	10656.97	11437.36	5585.370000000001	10096.66	LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
K06134	20.0	0.0	1744.0	0.0	0.0	0.0	276.0	353.0	512.0	0.0	0.0	860.0	0.0	3.0	58.0	727.0	221.0	203.0	503.0	362.0	519.0	2.0	5.0	0.0	COQ7; ubiquinone biosynthesis monooxygenase Coq7 [EC:1.14.13.-]
K06136	0.0	0.0	0.0	0.0	0.0	17.29	10.43	0.0	0.0	1166.71	0.43	0.0	0.0	3.0	2.0	3.57	0.0	64.29	170.0	0.0	0.0	4.29	5.0	0.0	pqqB; pyrroloquinoline quinone biosynthesis protein B
K06137	0.0	0.0	0.0	0.0	0.0	17.29	10.43	0.0	0.0	1166.71	0.43	0.0	0.0	3.0	2.0	3.57	0.0	64.29	170.0	0.0	0.0	4.29	5.0	0.0	pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]
K06138	0.0	0.0	0.0	0.0	0.0	17.29	10.43	0.0	0.0	1166.71	0.43	0.0	0.0	3.0	2.0	3.57	0.0	64.29	170.0	0.0	0.0	4.29	5.0	0.0	pqqD; pyrroloquinoline quinone biosynthesis protein D
K06139	0.0	0.0	0.0	0.0	0.0	17.29	17.43	0.0	0.0	1166.71	0.43	0.0	0.0	6.0	2.0	3.57	0.0	64.29	170.0	0.0	0.0	4.29	5.0	0.0	pqqE; pyrroloquinoline quinone biosynthesis protein E
K06140	133.6	17.29	0.0	70.0	3.6	17.29	898.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	34.4	9.0	25.77	14.2	966.09	373.29	0.0	70.3	38.69	35.40000000000001	21.25	rnk; regulator of nucleoside diphosphate kinase
K06141	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	tsgA; MFS transporter, TsgA protein
K06142	37080.98	60064.21	24381.55	75318.99999999999	66725.45999999999	89138.89	42613.71	103545.47	56595.81999999999	22593.78	54266.88	54129.2	38044.97	68001.3	38507.72	43355.28000000001	50364.27	62895.74	56746.07	70855.72	71043.91	45813.52	55522.67000000001	33677.75	hlpA, ompH; outer membrane protein
K06143	3848.8	4087.96	1124.87	5288.53	2279.3	5267.0	5933.66	1982.95	5210.93	2220.53	5182.45	1219.4	1383.6799999999996	2849.56	1881.44	1015.78	1214.5	3486.9500000000007	4263.79	4922.75	1879.47	2693.65	1424.17	636.0799999999998	creD; inner membrane protein
K06144	36.6	1.29	0.0	70.0	3.6	17.29	878.03	6.6000000000000005	0.4	2868.91	162.63	163.4	0.2	6.4	3.0	7.77	14.2	881.0899999999998	203.29	0.0	70.3	33.69	30.4	10.25	uspB; universal stress protein B
K06145	36.6	3.91	0.0	189.0	9.6	23.29	881.03	6.6000000000000005	18.4	2922.91	165.63	175.4	0.2	9.4	13.0	14.77	52.2	944.09	380.29	3.0	107.8	35.69	42.40000000000001	17.5	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
K06146	36.6	1.29	0.0	70.0	3.6	0.0	870.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	6.4	3.0	7.2	14.2	879.8	203.29	0.0	70.3	31.4	30.4	10.25	idnR, gntH; LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator
K06147	256926.54	150763.06	269559.05	193966.69	289531.99	271164.88	215047.36	184109.62	286814.55	43490.29	264815.83	275119.23	267977.79	212184.45	203895.61	205807.14	230190.12	181414.25	189110.9	221482.17	246770.31	255479.58	250642.64	237431.1	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K06148	5068.21	4273.45	10469.75	7940.1	10578.65	11715.0	6608.2	3521.29	18007.2	2487.5	14668.35	13740.9	10090.75	5888.54	8620.83	6913.15	8200.54	7487.5	5025.45	6024.5	8583.25	9343.5	13067.83	10549.25	ABCC-BAC; ATP-binding cassette, subfamily C, bacterial
K06149	73.2	93.62	0.0	155.0	67.2	33.29	1759.63	39.7	0.8	4571.1100000000015	364.83	439.8	20.4	20.8	182.0	30.97	15.4	1829.89	579.29	0.0	628.1	397.09	65.80000000000001	293.25	uspA; universal stress protein A
K06151	535.0	108.67	96.0	318.0	247.0	0.0	46.33	449.0	172.0	43.0	295.0	275.0	148.0	261.0	102.0	78.0	192.0	269.0	170.0	0.0	19.0	33.0	68.0	187.0	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]
K06152	535.0	108.67	96.0	318.0	247.0	0.0	46.33	449.0	172.0	43.0	295.0	275.0	148.0	261.0	102.0	78.0	192.0	269.0	170.0	0.0	19.0	33.0	68.0	187.0	E1.1.99.3G; gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]
K06153	53781.12	27889.39	42910.46	37585.69	43908.89	44129.46	39948.10000000001	43547.13000000001	42234.53	18796.020000000004	41243.51	43959.710000000014	41265.01	38517.7	33666.119999999995	39198.76	43082.7	38056.99000000001	35002.62	38616.37	42644.02	41168.02	40674.87	35323.869999999995	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K06155	155.6	730.29	677.0	1475.0	15.6	633.29	1316.83	4435.5999999999985	559.4	2868.91	1648.63	1112.4	416.2	2121.4	447.0	207.37	296.2	1097.09	1149.29	1026.0	499.9	34.69	780.0	1989.25	gntT; Gnt-I system high-affinity gluconate transporter
K06156	61.2	15.59	1.5	255.8	6.800000000000002	262.79	878.03	8.2	15.0	3069.91	165.43	206.8	0.2	58.4	14.0	22.97	51.3	894.0899999999998	208.89	0.0	70.3	33.69	33.6	11.75	gntU; Gnt-I system low-affinity gluconate transporter
K06157	36.6	1.29	0.0	1.0	3.6	0.0	870.6	6.6000000000000005	0.4	1702.2	162.2	163.4	0.2	6.4	3.0	7.2	0.2	879.8	203.29	0.0	68.8	31.4	30.4	3.0	idnT; Gnt-II system L-idonate transporter
K06158	44187.82000000001	41018.64	44207.15	58795.44	61708.26	70838.54	45924.63	70149.48	64932.23	27607.18	53813.67000000001	54473.61	45728.07000000001	53946.87000000001	38326.31	43429.83	50630.06000000001	45733.13999999999	52467.60000000001	61430.28	59163.78999999999	50747.43000000001	56609.31999999999	39866.13000000001	ABCF3; ATP-binding cassette, subfamily F, member 3
K06159	36.6	3.29	0.0	70.0	5.6	17.29	878.03	6.6000000000000005	0.4	2868.91	164.63	165.4	0.2	6.4	5.0	7.77	14.2	881.0899999999998	203.29	0.0	72.3	33.69	34.40000000000001	10.25	yojI; multidrug/microcin transport system ATP-binding/permease protein
K06160	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	63.0	170.0	0.0	0.0	2.0	5.0	0.0	pvdE; putative pyoverdin transport system ATP-binding/permease protein
K06162	1663.1	52.5	148.5	640.0	250.6	39.79	929.03	468.6	463.4	3004.91	464.13	440.4	148.2	289.4	186.0	99.77	288.2	1174.09	374.79	0.0	112.8	150.19	75.4	201.75	phnM; alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63]
K06163	1663.1	52.5	148.5	640.0	250.6	39.79	894.03	468.6	173.4	3004.91	464.13	440.4	148.2	289.4	186.0	99.77	288.2	1174.09	374.79	0.0	112.8	150.19	75.4	201.75	phnJ; alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1]
K06164	1663.1	52.5	148.5	640.0	250.6	39.79	894.03	468.6	173.4	3004.91	464.13	440.4	148.2	289.4	186.0	99.77	288.2	1174.09	374.79	0.0	112.8	150.19	75.4	201.75	phnI; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]
K06165	640.1	52.5	99.5	640.0	250.6	39.79	886.03	468.6	173.4	3004.91	464.13	440.4	148.2	274.4	105.0	99.77	215.2	1159.09	374.79	0.0	101.8	73.19	67.4	201.75	phnH; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH [EC:2.7.8.37]
K06166	1663.1	52.5	148.5	640.0	250.6	39.79	894.03	468.6	173.4	3004.91	464.13	440.4	148.2	289.4	186.0	99.77	288.2	1174.09	374.79	0.0	112.8	150.19	75.4	201.75	phnG; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [EC:2.7.8.37]
K06167	10931.68	17581.5	8723.039999999999	21189.980000000003	21255.22	27234.19	15223.89	29648.950000000004	18054.6	13556.52	17705.71	17313.87	12291.009999999998	21557.140000000007	10984.04	14864.490000000002	17372.93	18301.04	21151.770000000004	23323.78	20321.77	14831.02	16872.269999999997	10252.96	phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
K06168	41313.87	28908.74	37603.210000000014	38225.19	41163.84	42322.11	36029.63000000001	43682.710000000014	42662.86	17286.020000000004	45184.43	42546.04	37315.76	37321.63000000001	31995.619999999995	35429.83999999998	39115.2	34998.79	33795.62	37628.87	41580.27	40266.19	37753.05	34216.29	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K06169	0.0	1.29	31.0	69.0	0.0	17.29	10.43	71.5	1996.0	1166.71	0.43	0.0	0.0	3.0	2.0	3.57	28.0	64.29	175.29	0.0	1.5	4.29	6.0	7.25	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
